"","x","y","stem.dens","basal.area","biomass","diam"
"19327",621000,974000,161.678216445197,28.4526932652169,78.8650989818798,34.6412765957447
"19328",629000,974000,196.48785029928,30.7238989578286,72.6647287442068,29.9648951048951
"19329",637000,974000,189.209653472356,33.7706352869519,94.9701408381917,31.96828125
"19330",645000,974000,236.122797690944,36.9488330814337,100.913018999745,34.0824836601307
"19331",653000,974000,503.499942352768,60.7563937954917,214.431767856715,27.0877631578947
"19332",661000,974000,569.743408222269,79.2586709367437,224.230540491862,27.4422972972973
"19333",669000,974000,423.181984055541,56.149856393913,163.120903222524,26.6315151515152
"19337",701000,974000,220.939059178605,41.7011160845107,234.278790071128,30.6324
"19338",709000,974000,189.293251640398,26.4003187193889,92.7308472606163,29.1123076923077
"19339",717000,974000,163.801897423442,5.97597454906697,11.7824292180644,15.24
"19354",837000,974000,632.711415034108,64.1586118638607,86.7077648617189,18.2033333333333
"19355",845000,974000,610.577058779272,57.2762768067103,177.740292649267,23.2182051282051
"19356",853000,974000,580.41816217568,71.7046833267536,243.568257928205,26.9740845070423
"19357",861000,974000,490.522250288308,63.6770841038401,216.252330251847,26.5411594202899
"19358",869000,974000,446.086348100484,50.2683895622747,307.754315868511,26.6013513513514
"19359",877000,974000,383.844023875711,54.8375887682277,198.27324972498,27.2501234567901
"19360",885000,974000,405.168544825556,52.6891693006631,178.510783483861,28.3135294117647
"19361",893000,974000,243.310406426404,35.5396717496918,101.065227366179,27.9209022556391
"19362",901000,974000,221.695048830917,33.2839998143915,87.4227130128096,29.9317985611511
"19363",909000,974000,344.132451639548,39.5307498613233,81.9399084929556,25.8396153846154
"19364",917000,974000,182.570305741203,24.7716513244818,71.3772026015075,29.1555714285714
"19365",925000,974000,209.14764833681,43.0921248491814,158.356424980261,33.5130588235294
"19366",933000,974000,221.173626448988,34.2137316167048,100.24448386509,29.5844871794872
"19367",941000,974000,301.776067033124,38.1165584137521,181.40227598565,28.6279166666667
"19368",949000,974000,297.10262371416,37.9433205660927,105.686840189084,27.3360839160839
"19369",957000,974000,205.245918319261,24.5454814596979,68.7863171991592,28.4941818181818
"19370",965000,974000,152.940546120165,26.0020390963034,72.1035810279442,31.6718461538462
"19371",973000,974000,189.986132032469,31.4962715559343,62.883328825303,28.1556603773585
"19372",981000,974000,174.411145954894,23.9831761559448,55.6566572569981,29.3659649122807
"19540",-43000,966000,0,0,0,NA
"19541",-35000,966000,0,0,0,17.78
"19542",-27000,966000,0,0,0,25.4
"19543",-19000,966000,0.00509618152770427,0.000105873205091977,0.000185189420331772,11.43
"19544",-11000,966000,0.698179303590324,0.0399763122614738,0.0889358217543337,19.05
"19545",-3000,966000,0,0,0,NA
"19546",5000,966000,0,0,0,NA
"19547",13000,966000,0,0,0,NA
"19548",21000,966000,0,0,0,NA
"19549",29000,966000,0,0,0,20.32
"19550",37000,966000,0,0,0,NA
"19551",45000,966000,0,0,0,NA
"19552",53000,966000,2.84101654989752,0.312782018421497,1.06053891680785,23.4244444444444
"19553",61000,966000,15.1405827512445,2.19334236829774,6.19345889213722,24.8744827586207
"19554",69000,966000,0,0,0,NA
"19555",77000,966000,0,0,0,NA
"19556",85000,966000,0,0,0,NA
"19557",93000,966000,0,0,0,NA
"19558",101000,966000,0,0,0,NA
"19559",109000,966000,0,0,0,NA
"19560",117000,966000,0,0,0,NA
"19561",125000,966000,1.08374341139864,0.223699583804412,0.644710746317604,32.4555555555556
"19562",133000,966000,6.20269556340905,1.07505931086467,2.30873239397201,33.02
"19563",141000,966000,146.259211481841,19.2213417159253,33.8691530555198,21.2372222222222
"19564",149000,966000,54.8371428224154,4.20038711575594,8.1810140839302,19.5310606060606
"19565",157000,966000,53.0175384475827,7.12847131771117,14.6744855493104,25.9976470588235
"19566",165000,966000,81.0197998085693,13.7222318755699,32.1986674301989,29.2271621621622
"19567",173000,966000,70.4528347946999,16.6166140017142,48.4358278773496,33.02
"19568",181000,966000,27.2961656691368,7.63585622943159,22.5871066723632,32.3987050359712
"19569",189000,966000,15.8129468176075,2.38111732777207,5.58818245669344,29.4216666666667
"19570",197000,966000,9.36849257783712,1.68292295249575,4.95123028819853,23.8626315789474
"19571",205000,966000,39.3279846395533,6.94580652966746,26.6097490484574,29.4691836734694
"19572",213000,966000,2.75839780457777,0.352990412133173,1.12458836839901,33.0616393442623
"19573",221000,966000,28.472995279533,4.61426086491642,17.3964287721166,29.0773134328358
"19574",229000,966000,38.4605330843598,5.76660203571451,18.6152675584117,28.3112307692308
"19575",237000,966000,7.42453666590581,1.84844866185964,6.94814222113515,35.9032432432432
"19576",245000,966000,17.7705603010199,3.51349049560039,3.66254121506557,30.5279245283019
"19577",253000,966000,23.325709567918,6.65821059794624,20.9285666394579,28.4578640776699
"19578",261000,966000,8.1098942251113,1.03202847533928,3.68704411242753,27.94
"19579",269000,966000,42.6471418589207,10.5790884268274,15.7303891253673,23.5857142857143
"19580",277000,966000,65.7992554560216,10.4147301836757,24.426007640521,26.9875
"19581",285000,966000,198.107832608082,31.3615711248604,107.154777980361,31.2586861313869
"19582",293000,966000,242.12202556455,43.4887860758882,185.950482339053,32.7968918918919
"19583",301000,966000,228.280357840173,48.9499963743817,152.204782078994,34.0190666666667
"19584",309000,966000,299.205864721875,53.1175796474378,154.239104377343,31.6145333333333
