"","x","y","cell","Grass","TBDT","TNDT","TNET"
"1154",77000,1454000,1499,0,0.668397497822559,2.64192919967052,0.508879075989852
"1232",85000,1454000,1500,0,0.00839462004308649,4.012166993855,0.277770867272898
"1311",93000,1454000,1501,0,0.128983282240926,4.89339305403678,0.325852884766267
"1390",101000,1454000,1502,0,4.1334041660597,2.8026536732208,0.365304523779731
"209",-19000,1446000,1783,0,0.412934587484186,0,0
"288",-11000,1446000,1784,0,0.0902230176029799,0,0
"367",-3000,1446000,1785,0,0.156745752983437,0,0
"446",5000,1446000,1786,0,0.289626277427439,0,0
"525",13000,1446000,1787,0,0.48863434176086,0,0
"603",21000,1446000,1788,0,0.151675113375252,0,0
"681",29000,1446000,1789,0,2.5777417263523,0,0
"760",37000,1446000,1790,0,3.75809646375481,0,0
"839",45000,1446000,1791,0,5.09770249055815,0,0
"918",53000,1446000,1792,0,2.55724087923221,0,0
"997",61000,1446000,1793,0,1.32438870506872,0.00499195190967937,0
"1075",69000,1446000,1794,0,0.283315158047285,0,0
"1153",77000,1446000,1795,0,0.106776725877695,0.231718127667363,0
"1231",85000,1446000,1796,0,0.00130083778073794,2.44301653583939,0
"1310",93000,1446000,1797,0,0.162001527898656,4.75624599941948,1.48141442994758
"1389",101000,1446000,1798,0,2.77735396727604,2.83287448306362,5.65074093006058
"1468",109000,1446000,1799,0,0.799317519688877,3.07974581910529,1.07209848972502
"1544",117000,1446000,1800,0,14.5904644330248,3.32387859671755,7.36812016749021
"208",-19000,1438000,2079,0,0,0,0
"287",-11000,1438000,2080,0,0.0016514171612761,0,0
"366",-3000,1438000,2081,0,0.0424783296270219,0,0
"445",5000,1438000,2082,0,3.53789422233549,0,0
"524",13000,1438000,2083,0,0.209630670324725,0,0
"602",21000,1438000,2084,0,0.331898269790919,0,0
"680",29000,1438000,2085,0,0.967209858000834,0,0
"759",37000,1438000,2086,0,1.30027157648585,0,0
"838",45000,1438000,2087,0,1.15186859517217,0,0
"917",53000,1438000,2088,0,1.26535118040856,0,0
"996",61000,1438000,2089,0,0.200664385165588,0,0
"1074",69000,1438000,2090,0,0.227967515095208,0,0
"1152",77000,1438000,2091,0,0.440130970574688,0.0943859526673303,0
"1230",85000,1438000,2092,0,0.89910899695844,0,0
"1309",93000,1438000,2093,0,0.150532195855495,0.227720666994028,0
"1388",101000,1438000,2094,0,2.45628707410609,3.69638165830365,1.91798923133542
"1467",109000,1438000,2095,0,1.46909359420343,3.32746476508883,2.4311678708987
"1543",117000,1438000,2096,0,10.5050569506595,3.76155572487619,1.9571260266624
"1619",125000,1438000,2097,0,5.22187210236391,0,0
"1695",133000,1438000,2098,0,10.5983789638334,0.0947620263643529,4.06963394683123
"1775",141000,1438000,2099,0,12.7094841946258,1.93683684744871,5.7790576854718
"1856",149000,1438000,2100,0,20.6361520541857,0.485498595905084,4.76576167107488
"207",-19000,1430000,2375,0,26.3351902183228,0,0
"286",-11000,1430000,2376,0,0.00405621442796231,0,0
"365",-3000,1430000,2377,0,0,0,0
"444",5000,1430000,2378,0,0,0,0
"523",13000,1430000,2379,0,0.0963742909073566,0,0
"601",21000,1430000,2380,0,1.46610124898222,0,0
"679",29000,1430000,2381,0,1.04287576563675,0,0
"758",37000,1430000,2382,0,0.241494715785322,0,0
"837",45000,1430000,2383,0,0.109596089469508,0,0
"916",53000,1430000,2384,0,0.165954695481046,0,0
"995",61000,1430000,2385,0,0.077352347782467,0.00233400858649436,0
"1073",69000,1430000,2386,0,0.154607170808169,0,0
"1151",77000,1430000,2387,0,0.134891353416294,0.0372023300217128,0.00202550975550203
"1229",85000,1430000,2388,0,2.00025797309659,4.57785886452145,0.0468317404989034
"1308",93000,1430000,2389,0,1.91917847317042,1.27356966484656,1.57114620931943
"1387",101000,1430000,2390,0,7.40317520481664,5.96632774005103,8.16368216725773
"1466",109000,1430000,2391,0,11.8518004139323,8.34097060263731,1.5611863687416
"1542",117000,1430000,2392,0,1.62086126045675,1.79486941177156,0.716975227722628
"1618",125000,1430000,2393,0,7.46501068046467,6.99426170965014,6.52171839215677
"1694",133000,1430000,2394,0,17.5677670246143,2.81560646872794,11.5148648067447
"1774",141000,1430000,2395,0,2.20649243749599,17.4953255053955,12.7474387068314
"1855",149000,1430000,2396,0,0.974139144792047,6.75945621875922,8.99443563255018
"1937",157000,1430000,2397,0,35.8299463015437,1.18035593551376,0
"206",-19000,1422000,2671,0,1.80031525958484,0,0
"285",-11000,1422000,2672,0,0,0,0
"364",-3000,1422000,2673,0,0,0,0
"443",5000,1422000,2674,0,0,0,0
"522",13000,1422000,2675,0,0.0978633520246767,0,0
"600",21000,1422000,2676,0,0.757592775484774,0,0
"678",29000,1422000,2677,0,0.495833783031935,0,0
"757",37000,1422000,2678,0,1.31241971168188,0,0
"836",45000,1422000,2679,0,0.919468506664577,0,0
"915",53000,1422000,2680,0,0.344462747282301,0,0
"994",61000,1422000,2681,0,0.647665000280055,0.00107667828398305,0
"1072",69000,1422000,2682,0,0.218833851856982,0,0
"1150",77000,1422000,2683,0,1.42277180289581,0.0507469597912079,0
"1228",85000,1422000,2684,0,1.94842196912955,0.274944172329778,0.240718153569334
"1307",93000,1422000,2685,0,1.60837317930771,2.1176437291688,1.13355528848366
"1386",101000,1422000,2686,0,0.756354436127296,3.19536944435285,1.34813338933822
"1465",109000,1422000,2687,0,0.150319926285003,4.67773620911584,1.86137684224957
"1541",117000,1422000,2688,0,0.433299220878556,1.42516786667402,0.544566818278621
"1617",125000,1422000,2689,0,1.8930646693292,2.82182138547578,6.46937817636191
"1693",133000,1422000,2690,0,14.2085517314367,2.04231807680549,4.35106189298187
"1773",141000,1422000,2691,0,1.7558091769049,8.8978295740029,7.08409468507151
"1854",149000,1422000,2692,0,1.35977755812009,11.298097602941,5.24544770089833
"1936",157000,1422000,2693,0,2.15609134696405,6.13902459657761,6.72740233293354
"2017",165000,1422000,2694,0,0.688616130336283,0.966272440606264,0.591822625010271
"205",-19000,1414000,2967,0,0.676896261167023,0,0
"284",-11000,1414000,2968,0,0,0,0
"363",-3000,1414000,2969,0,0,0,0
"442",5000,1414000,2970,0,0,0,0
"521",13000,1414000,2971,0,0.00865046974473172,0,0
"599",21000,1414000,2972,0,0,0,0
"677",29000,1414000,2973,0,0.423207187333855,0,0
"756",37000,1414000,2974,0,0.011434911478038,0,0
"835",45000,1414000,2975,0,0.658642794757415,0,0
"914",53000,1414000,2976,0,0.172064308517425,0.00315761100546908,0
"993",61000,1414000,2977,0,2.66468881023418,1.01176937520283,1.17939897349168
"1071",69000,1414000,2978,0,4.51495407630475,5.98397814013117,2.36333557426443
"1149",77000,1414000,2979,0,1.98485669657236,1.49649769154146,0.241824911032385
"1227",85000,1414000,2980,0,0.933005227829221,3.1375521775793,0
"1306",93000,1414000,2981,0,4.74172940392456,4.1377414359807,9.16088549948182
"1385",101000,1414000,2982,0,0.0566069640324338,2.01115465411825,2.25567415567574
"1464",109000,1414000,2983,0,0.193943058855076,1.82592919857396,3.66784635598504
"1540",117000,1414000,2984,0,0.000797421049760809,2.4390491945657,1.45908849205131
"1616",125000,1414000,2985,0,0.0449307150850829,2.82697508138753,2.92599114358476
"1692",133000,1414000,2986,0,0.21328812093235,1.24829494836776,5.30262157179972
"1772",141000,1414000,2987,0,0.412484749030801,1.11797348897638,8.50236459244919
"1853",149000,1414000,2988,0,1.23543285621613,3.84112214538914,7.49477586906804
"1935",157000,1414000,2989,0,4.10823985496303,6.4594625012211,9.08949148914166
"2016",165000,1414000,2990,0,9.18214421981711,2.1933722980991,12.7479227578622
"133",-27000,1406000,3262,0,17.32635481249,0,0
"204",-19000,1406000,3263,0,3.99571296910589,0,0
"283",-11000,1406000,3264,0,0,0,0
"362",-3000,1406000,3265,0,0.599429287806881,0,0
"441",5000,1406000,3266,0,0,0,0
"520",13000,1406000,3267,0,0,0,0
"598",21000,1406000,3268,0,3.89934633827366,0.0988617482150616,0
"676",29000,1406000,3269,0,0.453215004213347,3.79586720932829e-05,0
"755",37000,1406000,3270,0,0.554891135439179,5.67539387211046e-05,0
"834",45000,1406000,3271,0,0.828745768267198,0.887528785853034,0.025264640479204
"913",53000,1406000,3272,0,1.06464532302633,1.76864913347393,0.0632676148145257
"992",61000,1406000,3273,0,5.94983806506619,2.13054634763758,0.406543595540868
"1070",69000,1406000,3274,0,5.04064003170458,3.82900031097019,0.0375571458934919
"1148",77000,1406000,3275,0,3.23971790819134,6.79251847827811,0.0198283734909811
"1226",85000,1406000,3276,0,7.78407544845044,8.28750157745409,0.729662156809427
"1305",93000,1406000,3277,0,3.06816842215412,9.12441025715546,2.23689270987823
"1384",101000,1406000,3278,0,1.5236506859138,2.26143897671398,3.66925991654572
"1463",109000,1406000,3279,0,8.30383504428831,0.869408213365845,1.80631880215213
"1539",117000,1406000,3280,0,0.288281522559937,2.24960115940679,5.06203964005832
"1615",125000,1406000,3281,0,4.39436173625356,15.2635384110137,5.58455990768818
"1691",133000,1406000,3282,0,0.125964033202967,18.2393988928314,8.97527132339443
"1771",141000,1406000,3283,0,0.858641935903508,7.50806030801594,6.04220995633301
"1852",149000,1406000,3284,0,0.96548476827324,7.31454459039025,5.37886773822594
"1934",157000,1406000,3285,0,1.69093858283566,7.37740883368256,11.1332573854761
"2015",165000,1406000,3286,0,9.19687845485872,10.7519068542504,18.691692534542
"2091",173000,1406000,3287,0,1.33612068501623,6.57141911586707,12.8078607983137
"2165",181000,1406000,3288,0,11.6229212819093,1.99519142525208,9.99708562648513
"2239",189000,1406000,3289,0,2.46823645300451,1.71030946973809,6.85164026490757
"132",-27000,1398000,3558,0,20.8098710945387,0,0
"203",-19000,1398000,3559,0,2.22232673247116,0,0
"282",-11000,1398000,3560,0,0.120542598372552,0,0
"361",-3000,1398000,3561,0,0.0815805332493484,0,0
"440",5000,1398000,3562,0,0.663537313696687,0,0
"519",13000,1398000,3563,0,0.0453336498012587,0,0
"597",21000,1398000,3564,0,2.66912166940889,1.01209563091102,0
"675",29000,1398000,3565,0,0.760513397503387,1.56719088374262e-05,0
"754",37000,1398000,3566,0,3.1421316130775,1.22741836408364,7.42551179691469e-05
"833",45000,1398000,3567,0,1.95322487300639,1.88447024410408,1.27275715166253
"912",53000,1398000,3568,0,0.773683016559818,1.57075853750655,0.149875985343252
"991",61000,1398000,3569,0,0.507957270011706,1.43109028674171,0.858665486013562
"1069",69000,1398000,3570,0,0.349465931652781,0.731619611530229,0
"1147",77000,1398000,3571,0,3.73997092523354,11.1837031415496,0.299589292490383
"1225",85000,1398000,3572,0,2.37218402095036,7.73968138153326,1.24338711357731
"1304",93000,1398000,3573,0,2.25987222817526,3.4480720324436,2.87260078257381
"1383",101000,1398000,3574,0,1.88834789149907,5.50877501973183,2.99041309611043
"1462",109000,1398000,3575,0,0.713109939297508,3.3934876361746,1.87113039926877
"1538",117000,1398000,3576,0,0.99605085964619,8.46354644989448,4.02924441962243
"1614",125000,1398000,3577,0,0.293179493668733,11.3868113962126,7.40875010793955
"1690",133000,1398000,3578,0,2.93473358008255,6.4322846996735,7.56876536836674
"1770",141000,1398000,3579,0,0.713335278494967,6.47031619910557,10.3836709001933
"1851",149000,1398000,3580,0,0.235960487599832,10.4424794751885,5.55061677514363
"1933",157000,1398000,3581,0,0.660996304492078,8.33148983077411,8.02678507177324
"2014",165000,1398000,3582,0,4.90370084850776,10.1171394962912,4.62511602304763
"2090",173000,1398000,3583,0,1.12117126473387,8.03522870422968,8.041418118321
"2164",181000,1398000,3584,0,0.903156515787,2.14142100227738,4.2521579197028
"2238",189000,1398000,3585,0,0.620642891180518,6.64626895403138,6.15759862409886
"2311",197000,1398000,3586,0,6.54565563831015,3.16382998797913,17.7734174127671
"2382",205000,1398000,3587,0,6.07555633206274,3.29839732579559,17.8436253203998
"2456",213000,1398000,3588,0,22.5250288074469,0,23.7999011385272
"131",-27000,1390000,3854,0,11.7173070279846,0,0
"202",-19000,1390000,3855,0,5.89010016462477,0,0
"281",-11000,1390000,3856,0,0,0,0
"360",-3000,1390000,3857,0,0.328650958043561,0,0
"439",5000,1390000,3858,0,0.598666343498236,0,0
"518",13000,1390000,3859,0,0,0,0
"596",21000,1390000,3860,0,0.0934798197578605,0,0
"674",29000,1390000,3861,0,0.809947015074143,0,0
"753",37000,1390000,3862,0,1.90781596682865,0.498753356285722,0.00445625917213229
"832",45000,1390000,3863,0,4.03022113256387,0,0
"911",53000,1390000,3864,0,0.806805630180387,0.0215619027376366,0
"990",61000,1390000,3865,0,0.636572532174118,1.7991735531666,1.30062884445181
"1068",69000,1390000,3866,0,0.0280238113759596,0.490300087132337,0.279068479020384
"1146",77000,1390000,3867,0,1.23380257021987,1.31369003795391,0.0156336113146406
"1224",85000,1390000,3868,0,2.23794810036809,5.44943678308614,0.222287286987679
"1303",93000,1390000,3869,0,0.715598209508405,3.56154909319973,1.08028204042057
"1382",101000,1390000,3870,0,0.513490303222549,5.45326221827424,1.23153827631061
"1461",109000,1390000,3871,0,1.28905170594019,9.71048254615369,1.82651629889759
"1537",117000,1390000,3872,0,2.32823144158903,2.81730030139204,1.0067791473693
"1613",125000,1390000,3873,0,0.302866765097095,5.33852179631422,2.0711103380811
"1689",133000,1390000,3874,0,0.88368125172978,6.28365361642572,5.01195533617822
"1769",141000,1390000,3875,0,2.13753812096577,3.36833797692484,6.36236953192351
"1850",149000,1390000,3876,0,0.46030684719196,5.82172262978786,3.85334939901185
"1932",157000,1390000,3877,0,0.86801656124979,8.19771919565283,2.90196820576906
"2013",165000,1390000,3878,0,2.13906604063744,9.97617532780826,5.40368870304388
"2089",173000,1390000,3879,0,4.11600874631424,4.529386828739,11.0025320829137
"2163",181000,1390000,3880,0,2.56997932369554,3.64172378380573,5.48156551454662
"2237",189000,1390000,3881,0,0.485858885956091,4.69259529159795,3.43635447197677
"2310",197000,1390000,3882,0,5.04713845582993,3.76384183859502,9.77786625174051
"2381",205000,1390000,3883,0,2.29355525612735,11.1943409413037,16.487449299645
"2455",213000,1390000,3884,0,1.25122154847365,2.98999675462446,24.0548198366838
"2529",221000,1390000,3885,0,4.59560737208387,3.13175112986254,11.8753237565402
"130",-27000,1382000,4150,0,3.254451684463,0,0
"201",-19000,1382000,4151,0,1.38355830682627,0,0
"280",-11000,1382000,4152,0,0,0,0
"359",-3000,1382000,4153,0,0,0,0
"438",5000,1382000,4154,0,0,0,0
"517",13000,1382000,4155,0,0,0,0
"595",21000,1382000,4156,0,0.251699585153465,0,0
"673",29000,1382000,4157,0,0.189756518613174,0,0
"752",37000,1382000,4158,0,0.190177365857431,0,0
"831",45000,1382000,4159,0,0.91717457766959,0,0
"910",53000,1382000,4160,0,0.296460539960892,0,0
"989",61000,1382000,4161,0,0.250590365671471,5.52325222182577,0.404731841583472
"1067",69000,1382000,4162,0,0.0115117435283519,2.21813050462871,0
"1145",77000,1382000,4163,0,1.37056900343552,0.428649197197697,0
"1223",85000,1382000,4164,0,0.0991612306629297,0.332282226237689,0.00323809241081826
"1302",93000,1382000,4165,0,0.94140197128702,0.867924325324954,0.761299914633882
"1381",101000,1382000,4166,0,0.101810996961175,1.90511945964557,1.11315491647689
"1460",109000,1382000,4167,0,0.415537412692238,4.08056331121522,1.31714409191463
"1536",117000,1382000,4168,0,0.794347102556861,5.96682812921247,0.69634842039787
"1612",125000,1382000,4169,0,0.0982216038630975,3.73347366087993,1.77035270692084
"1688",133000,1382000,4170,0,0.10249670856537,4.35433560887981,4.44181698984489
"1768",141000,1382000,4171,0,0.958355345421682,2.47945314892605,2.90595240066994
"1849",149000,1382000,4172,0,0.440800983401857,2.83093173602078,1.52027622482501
"1931",157000,1382000,4173,0,4.05161287516828,4.38765639204781,8.78604840545116
"2012",165000,1382000,4174,0,2.60448995304227,11.7846055331701,3.51193441645595
"2088",173000,1382000,4175,0,1.91547445664953,19.8742140712909,8.69225592593155
"2162",181000,1382000,4176,0,6.27923070792618,8.32434665153176,11.1221618813895
"2236",189000,1382000,4177,0,1.0909311981208,4.56754830182727,5.14716991465725
"2309",197000,1382000,4178,0,1.25455348883316,5.50955273934481,10.7929619303267
"2380",205000,1382000,4179,0,0.166468277859118,9.82408595322239,4.70152450548923
"2454",213000,1382000,4180,0,1.67187507450342,5.23258045480309,12.3060319077102
"2528",221000,1382000,4181,0,6.11561471303256,0.715195102680212,13.9233157793449
"2601",229000,1382000,4182,0,14.9601559002819,0,1.83132004213977
"2673",237000,1382000,4183,0,23.6080491059177,0,0
"2745",245000,1382000,4184,0,37.9027353004706,0,38.635978427901
"2817",253000,1382000,4185,0,22.3138602080396,1.01640664388178,20.80653170968
"2889",261000,1382000,4186,0,3.05620456248505,2.92990622065251,9.82756242928022
"2961",269000,1382000,4187,0,23.4658332021921,0.22658737007688,18.9550133799292
"3034",277000,1382000,4188,0,5.03684746686204,0.517625730269072,13.5682502146979
"3107",285000,1382000,4189,0,5.52389146500649,0,1.24021461580216
"129",-27000,1374000,4446,0,1.11525123965077,0,0
"200",-19000,1374000,4447,0,0.0883388860196174,0,0
"279",-11000,1374000,4448,0,0,0,0
"358",-3000,1374000,4449,0,0.00244839563879487,0,0
"437",5000,1374000,4450,0,0.168317315078473,0,0
"516",13000,1374000,4451,0,0,0,0
"594",21000,1374000,4452,0,0,0,0
"672",29000,1374000,4453,0,0.243784081699371,0,0
"751",37000,1374000,4454,0,1.73609374089537,0,0
"830",45000,1374000,4455,0,2.44614107236401,0,0
"909",53000,1374000,4456,0,2.62950389547608,0,0
"988",61000,1374000,4457,0,0,0,0
"1066",69000,1374000,4458,0,1.04568448921332,0,0
"1144",77000,1374000,4459,0,0.624383038083371,0,0
"1222",85000,1374000,4460,0,3.22173489688843,0.0268194239793698,0
"1301",93000,1374000,4461,0,0.0478076380426202,0,0
"1380",101000,1374000,4462,0,0.638507880337072,0.397723464472848,0.424697048430035
"1459",109000,1374000,4463,0,0.265985692098186,0.839152083462667,0.0600112962714691
"1535",117000,1374000,4464,0,3.44395544932012,5.53222175741837,1.95619396824532
"1611",125000,1374000,4465,0,0.662975732580515,4.76843473453491,1.94663391753191
"1687",133000,1374000,4466,0,0.0452418181066294,5.60315833582718,1.65322378672075
"1767",141000,1374000,4467,0,0.114223276614215,2.58408599987591,1.72167030725385
"1848",149000,1374000,4468,0,1.16018473789639,2.7506861326426,1.73023932438782
"1930",157000,1374000,4469,0,2.71102921612059,1.41845921216646,3.25098014390473
"2011",165000,1374000,4470,0,0.208758458121822,4.08863414867916,0.856463730117638
"2087",173000,1374000,4471,0,0.326450266822674,7.58176524185934,3.49318867564328
"2161",181000,1374000,4472,0,1.71118353541967,18.5052769549655,4.30747779595603
"2235",189000,1374000,4473,0,0.596341426259642,7.36553923932329,2.42670604418842
"2308",197000,1374000,4474,0,10.9309805336971,11.2908774074971,5.69937345680534
"2379",205000,1374000,4475,0,9.02013482127263,12.6270570897709,28.897852695931
"2453",213000,1374000,4476,0,5.7081911866395,2.65471064159881,17.5346269427934
"2527",221000,1374000,4477,0,9.27733835284659,9.7864354341309,9.21791918805387
"2600",229000,1374000,4478,0,3.98431288955705,3.20723924029435,10.0128303931138
"2672",237000,1374000,4479,0,8.6784405810141,10.1924709459255,12.409645295217
"2744",245000,1374000,4480,0,10.6213786307641,3.41705981782031,11.4180702018322
"2816",253000,1374000,4481,0,5.20522770958499,2.91321167714099,20.3375092382207
"2888",261000,1374000,4482,0,3.1674771631953,3.68530527976606,12.6521003250743
"2960",269000,1374000,4483,0,9.35336556451191,4.56712327732371,16.1536844710287
"3033",277000,1374000,4484,0,8.43502769744876,2.62262245370829,6.54330536654779
"3106",285000,1374000,4485,0,7.88133256070671,0.579878764586621,19.7903657491578
"3179",293000,1374000,4486,0,10.7056012032463,1.39642629868292,16.1724259793787
"3251",301000,1374000,4487,0,4.49394703640354,1.48258413792516,13.6929002443801
"3323",309000,1374000,4488,0,0,0,14.8394841199782
"199",-19000,1366000,4743,0,0,0,0
"278",-11000,1366000,4744,0,0,0,0
"357",-3000,1366000,4745,0,0,0,0
"436",5000,1366000,4746,0,0,0,0
"515",13000,1366000,4747,0,0.00491381331633377,0,0
"593",21000,1366000,4748,0,0,0,0
"671",29000,1366000,4749,0,0.0627245731273125,0,0
"750",37000,1366000,4750,0,4.0730379073837,0,0
"829",45000,1366000,4751,0,0.0468021492123996,0,0
"908",53000,1366000,4752,0,0.0151642202579949,0,0
"987",61000,1366000,4753,0,0,0,0
"1065",69000,1366000,4754,0,0.0142777661660994,0,0
"1143",77000,1366000,4755,0,1.7518170701729,0,0
"1221",85000,1366000,4756,0,0.763219270595236,0,0
"1300",93000,1366000,4757,0,0.169474468153856,0.598293181042473,0
"1379",101000,1366000,4758,0,1.77572525311335,0,1.27282106799384
"1458",109000,1366000,4759,0,1.93263985310695,2.76595806366068,1.12556631705463
"1534",117000,1366000,4760,0,0.902196627861001,17.7228429332016,4.16823845150477
"1610",125000,1366000,4761,0,0,8.19754802901483,0.905532371176856
"1686",133000,1366000,4762,0,0,2.97830057176185,0.0322835883377017
"1766",141000,1366000,4763,0,0,0.952350876664508,0.209434703708512
"1847",149000,1366000,4764,0,0,0.780144320768766,0.317085284702724
"1929",157000,1366000,4765,0,0,0.381686682568116,0.529318792079866
"2010",165000,1366000,4766,0,0,1.05148539747796,0.208493391599482
"2086",173000,1366000,4767,0,0,1.04315440981088,0.910552146857536
"2160",181000,1366000,4768,0,0,3.24023694745364,0.794234527935335
"2234",189000,1366000,4769,0,0,10.0385565584186,0.758788339506481
"2307",197000,1366000,4770,0,0.25503810573618,13.3398883821041,8.07393983121577
"2378",205000,1366000,4771,0,0.188710537696043,12.6837859552766,15.7711448846324
"2452",213000,1366000,4772,0,12.0090325576447,8.38893939274027,13.972949816695
"2526",221000,1366000,4773,0,5.33045411962619,3.78823549797764,9.57812700442691
"2599",229000,1366000,4774,0,3.5522696380091,1.47866456910059,10.2097506004305
"2671",237000,1366000,4775,0,9.41706451191967,2.36976060660161,15.913604005915
"2743",245000,1366000,4776,0,3.08478491853032,2.47840034406049,19.7356094254299
"2815",253000,1366000,4777,0,6.92370980269402,2.93671384036422,11.5934234411149
"2887",261000,1366000,4778,0,6.25740623240243,1.40919319602492,20.4413020157821
"2959",269000,1366000,4779,0,3.66202819246556,1.01546987562979,11.46785614555
"3032",277000,1366000,4780,0,8.25345668771087,8.75027185718748,26.169439614789
"3105",285000,1366000,4781,0,8.00930615180538,4.92389387484219,18.3636798038711
"3178",293000,1366000,4782,0,8.42843533933911,0.800897508125834,12.6353979815948
"3250",301000,1366000,4783,0,6.98535983380251,1.65614669530532,18.5059029962617
"3322",309000,1366000,4784,0,0.951825342754709,0,1.91082229322362
"128",-27000,1358000,5038,0,0.710061682823616,0,0
"198",-19000,1358000,5039,0,0,0,0
"277",-11000,1358000,5040,0,0,0,0
"356",-3000,1358000,5041,0,0,0,0
"435",5000,1358000,5042,0,0,0,0
"514",13000,1358000,5043,0,0,0,0
"592",21000,1358000,5044,0,0,0,0
"670",29000,1358000,5045,0,0.752924642858633,0,0
"749",37000,1358000,5046,0,1.28825242704159,0,0
"828",45000,1358000,5047,0,5.8814852969991,0,0
"907",53000,1358000,5048,0,0.418813037745548,0,0
"986",61000,1358000,5049,0,0.00165326223753191,0,0
"1064",69000,1358000,5050,0,0.048669857083151,0,0
"1142",77000,1358000,5051,0,1.47338174568572,0,0
"1220",85000,1358000,5052,0,0.52629339157734,0,0
"1299",93000,1358000,5053,0,5.31540556335363,0,0
"1378",101000,1358000,5054,0,4.46775932127298,1.34718998854835,1.62074598220055
"1457",109000,1358000,5055,0,1.38335141541745,7.92615791853532,2.57718996654822
"1533",117000,1358000,5056,0,0.736296025583952,13.9891336954341,4.79425883619211
"1609",125000,1358000,5057,0,0,14.2668619763053,5.26736902974645
"1685",133000,1358000,5058,0,0.53968686843613,11.9154924476285,6.60530368116115
"1765",141000,1358000,5059,0,0,2.28473617944194,0.0460147974251024
"1846",149000,1358000,5060,0,0.41052261562801,1.98751875915842,1.45889433869865
"1928",157000,1358000,5061,0,0.00391129786676895,2.00045838615891,2.03781802070969
"2009",165000,1358000,5062,0,0.0427105291521724,1.53199323917441,2.26251250721577
"2085",173000,1358000,5063,0,0,4.3727317568348,6.60093896639184
"2159",181000,1358000,5064,0,2.47866667385774,18.9906935519461,5.09230286046842
"2233",189000,1358000,5065,0,1.55900792370253,7.8170834369705,9.48739179676655
"2306",197000,1358000,5066,0,1.66543013313959,10.2003121894962,13.8938105868162
"2377",205000,1358000,5067,0,6.60944632651121,13.9920365514175,11.2436669878537
"2451",213000,1358000,5068,0,1.84960314851158,13.9584007571228,10.0330714395919
"2525",221000,1358000,5069,0,6.47286691683068,6.4975446415264,6.98147516537688
"2598",229000,1358000,5070,0,4.73677227296895,2.02586400053968,12.1346112624216
"2670",237000,1358000,5071,0,7.24592645781186,1.80001821858953,17.700640338212
"2742",245000,1358000,5072,0,9.275256413007,3.96900050153973,18.2429382413294
"2814",253000,1358000,5073,0,5.57291231826056,8.49083424149732,14.7331859538737
"2886",261000,1358000,5074,0,5.13458984022419,0.862504273840864,11.9322823958837
"2958",269000,1358000,5075,0,2.41399557795188,3.28925516558635,10.8618821518135
