"","x","y","cell","Grass","TBDT","TNDT","TNET"
"130",-27000,1382000,4150,0,14.6024057887008,0,0
"201",-19000,1382000,4151,0,2.28239021059913,0,0
"280",-11000,1382000,4152,0,0,0,0
"359",-3000,1382000,4153,0,0,0,0
"438",5000,1382000,4154,0,0,0,0
"517",13000,1382000,4155,0,0,0,0
"595",21000,1382000,4156,0,0.314119930855499,0,0
"673",29000,1382000,4157,0,0.341100834897506,0,0
"752",37000,1382000,4158,0,0.495244953247047,0,0
"831",45000,1382000,4159,0,1.28317595063848,0,0
"910",53000,1382000,4160,0,0.508219329305733,0,0
"989",61000,1382000,4161,0,0.240819225797537,10.6936502859405,0.742017634194136
"1067",69000,1382000,4162,0,0.0110695997850061,2.48080247863866,0
"1145",77000,1382000,4163,0,1.95321647603314,0.482324500984589,0
"1223",85000,1382000,4164,0,0.129736017168581,0.411502274396661,0.0040141577217658
"1302",93000,1382000,4165,0,0.228191809311658,1.19047745814123,1.7587624670411
"1381",101000,1382000,4166,0,0.491320722098497,2.53448181759112,1.42959327545757
"1460",109000,1382000,4167,0,0.50978846607237,4.27459621970813,1.81856063313576
"1536",117000,1382000,4168,0,1.12218532618035,6.7083555846504,1.04125101244402
"1612",125000,1382000,4169,0,0.548157616262179,5.05575739601558,2.53512872009175
"1688",133000,1382000,4170,0,0.142656943753203,5.46024927941852,6.89516037809478
"1768",141000,1382000,4171,0,2.4916842719247,3.86905348901135,5.33079980496812
"1849",149000,1382000,4172,0,0.816157275305114,3.70840546615503,2.04470708154341
"1931",157000,1382000,4173,0,8.39796557797625,7.66820984689242,14.0480233295643
"2012",165000,1382000,4174,0,5.11085537903556,16.8125000643766,4.38743163534251
"2088",173000,1382000,4175,0,5.35359603337952,27.1548927320225,13.086183441957
"2162",181000,1382000,4176,0,12.6858617348756,12.2743521970391,17.877591364234
"2236",189000,1382000,4177,0,1.82508201777108,6.77498840448887,7.55768706107422
"2309",197000,1382000,4178,0,3.27850214044974,5.23198518095562,14.6004980975404
"2380",205000,1382000,4179,0,0.483649601635732,15.2900388597104,6.08050757168882
"2454",213000,1382000,4180,0,1.69838968308317,7.33883883041346,16.5375014620774
"2528",221000,1382000,4181,0,8.52701308092518,0.885545790523215,24.0557637631466
"2601",229000,1382000,4182,0,35.254592393155,0,3.69738354039646
"2673",237000,1382000,4183,0,93.8069580474562,0,0
"2745",245000,1382000,4184,0,136.309810776722,0,30.8819407721807
"2817",253000,1382000,4185,0,53.7011401581179,1.10783410501732,36.0934270831536
"2889",261000,1382000,4186,0,5.29547408908299,3.61589746665087,15.8567762155614
"2961",269000,1382000,4187,0,25.1180912337303,0.470918813345615,21.6788107758219
"3034",277000,1382000,4188,0,9.66174167623868,1.07923373360655,19.0349742845969
"3107",285000,1382000,4189,0,12.2417144023434,0,1.50243673622907
"129",-27000,1374000,4446,0,2.50343130309724,0,0
"200",-19000,1374000,4447,0,0.315772633422594,0,0
"279",-11000,1374000,4448,0,0,0,0
"358",-3000,1374000,4449,0,0.00817893330598036,0,0
"437",5000,1374000,4450,0,0.0865330147891033,0,0
"516",13000,1374000,4451,0,0,0,0
"594",21000,1374000,4452,0,0,0,0
"672",29000,1374000,4453,0,0.373248845599194,0,0
"751",37000,1374000,4454,0,3.05333804921842,0,0
"830",45000,1374000,4455,0,3.28916602618459,0,0
"909",53000,1374000,4456,0,4.38554863959585,0,0
"988",61000,1374000,4457,0,0,0,0
"1066",69000,1374000,4458,0,1.5019373701059,0,0
"1144",77000,1374000,4459,0,1.14283160472033,0,0
"1222",85000,1374000,4460,0,3.36108578961924,0.0172708704423951,0
"1301",93000,1374000,4461,0,0.0763039720669192,0,0
"1380",101000,1374000,4462,0,1.50833773843938,0.803409118734426,0.891105906758563
"1459",109000,1374000,4463,0,0.261504799451036,0.860887525746735,0.131026550341393
"1535",117000,1374000,4464,0,5.5250801762271,7.84745034520679,2.20255835829101
"1611",125000,1374000,4465,0,1.07405857429988,6.13615906885415,2.48925170999598
"1687",133000,1374000,4466,0,0.103482631253846,7.44547193261546,1.70859468743444
"1767",141000,1374000,4467,0,0.172836478889168,3.25315118929683,3.28127854848571
"1848",149000,1374000,4468,0,2.59751798247527,3.44916082991576,1.62436147784453
"1930",157000,1374000,4469,0,6.20111378326024,2.15192277668517,6.11947197745023
"2011",165000,1374000,4470,0,0.470488989487608,5.54528320513981,1.1729377236284
"2087",173000,1374000,4471,0,0.889182800641023,8.40371592275336,4.1161619583733
"2161",181000,1374000,4472,0,6.20115532914938,27.3185336911749,3.45626399629238
"2235",189000,1374000,4473,0,1.30105315923174,9.78337790586329,3.45992916695004
"2308",197000,1374000,4474,0,37.9754902415553,18.1449075064388,9.29562692411582
"2379",205000,1374000,4475,0,14.6495264394627,21.0836211639954,40.181378309076
"2453",213000,1374000,4476,0,10.271148259193,3.83548771744977,34.4634003490777
"2527",221000,1374000,4477,0,16.2371057354791,15.1940980298467,15.0857147496062
"2600",229000,1374000,4478,0,7.80134027533633,3.95551698051393,13.4694456120088
"2672",237000,1374000,4479,0,14.8454659523374,67.6138327422105,16.5045323017663
"2744",245000,1374000,4480,0,31.7002346107391,3.67724972759625,16.7698558697491
"2816",253000,1374000,4481,0,8.40608338779156,4.68154063772249,28.0977514536195
"2888",261000,1374000,4482,0,5.19516761372005,5.44240318464023,18.5849178906898
"2960",269000,1374000,4483,0,20.6379283847713,6.34385700356372,25.9478689961788
"3033",277000,1374000,4484,0,12.2648005175691,4.96455597431071,11.5683901629743
"3106",285000,1374000,4485,0,13.8414795569587,1.01121840590104,33.2090131743465
"3179",293000,1374000,4486,0,14.8284966116799,1.83755363422142,27.1903884385929
"3251",301000,1374000,4487,0,12.4658763606033,2.77912307108526,12.5184863809048
"3323",309000,1374000,4488,0,0,0,24.87611220958
"199",-19000,1366000,4743,0,0,0,0
"278",-11000,1366000,4744,0,0,0,0
"357",-3000,1366000,4745,0,0,0,0
"436",5000,1366000,4746,0,0,0,0
"515",13000,1366000,4747,0,0.00841655458640112,0,0
"593",21000,1366000,4748,0,0,0,0
"671",29000,1366000,4749,0,0.126651736121015,0,0
"750",37000,1366000,4750,0,6.6954875609437,0,0
"829",45000,1366000,4751,0,0.0905716707544547,0,0
"908",53000,1366000,4752,0,0.00326267096834045,0,0
"987",61000,1366000,4753,0,0,0,0
"1065",69000,1366000,4754,0,0.0122888655979255,0,0
"1143",77000,1366000,4755,0,2.08743193179264,0,0
"1221",85000,1366000,4756,0,1.52079047045498,0,0
"1300",93000,1366000,4757,0,0.428389795727683,0.552879516288661,0
"1379",101000,1366000,4758,0,2.24689840181244,0,1.44746256769593
"1458",109000,1366000,4759,0,3.83881618445013,3.13565005075296,2.65809243659615
"1534",117000,1366000,4760,0,1.52735246862587,20.3730065816622,4.91364046405132
"1610",125000,1366000,4761,0,0,9.74895215449853,1.00969912676059
"1686",133000,1366000,4762,0,0,3.56842517626427,0.0561320274275855
"1766",141000,1366000,4763,0,0,0.985869701201179,0.270452660034912
"1847",149000,1366000,4764,0,0,0.564450852557152,0.419319873436002
"1929",157000,1366000,4765,0,0,0.551536597815991,0.860222754038531
"2010",165000,1366000,4766,0,0,1.0643606119589,0.257609729353333
"2086",173000,1366000,4767,0,0,1.42745071601291,1.79262810031081
"2160",181000,1366000,4768,0,0,3.94696356800439,1.06943206213884
"2234",189000,1366000,4769,0,0,13.0827048938689,1.21201661032125
"2307",197000,1366000,4770,0,0.547525087072331,19.767250608338,10.2402179298499
"2378",205000,1366000,4771,0,0.342748251107973,18.8292408539876,37.4286621504738
"2452",213000,1366000,4772,0,30.675533684371,13.5786592242812,23.6333924704248
"2526",221000,1366000,4773,0,12.9823376934257,5.22061181969016,14.9691155853791
"2599",229000,1366000,4774,0,7.81638298851959,2.28596575847686,15.6258588860805
"2671",237000,1366000,4775,0,14.1178236513374,3.54520439517454,22.2587500465579
"2743",245000,1366000,4776,0,5.12674405880701,4.46858012835162,27.687298117947
"2815",253000,1366000,4777,0,7.15286792395988,4.76612661333148,17.9025250811126
"2887",261000,1366000,4778,0,23.3900989600752,2.63965415106242,31.152899415835
"2959",269000,1366000,4779,0,5.5248562269282,1.73215014652165,17.6748791600694
"3032",277000,1366000,4780,0,15.0246406468323,15.301664094905,32.9900025760426
"3105",285000,1366000,4781,0,17.9196470420807,5.5310074401869,31.8949728761931
"3178",293000,1366000,4782,0,12.9779048231595,1.69554896765064,23.2588069297151
"3250",301000,1366000,4783,0,13.8426184323813,1.91303568341057,23.0977660277647
"3322",309000,1366000,4784,0,2.83841403900664,0,2.82401209999639
"128",-27000,1358000,5038,0,1.64052735528981,0,0
"198",-19000,1358000,5039,0,0,0,0
"277",-11000,1358000,5040,0,0,0,0
"356",-3000,1358000,5041,0,0,0,0
"435",5000,1358000,5042,0,0,0,0
"514",13000,1358000,5043,0,0,0,0
"592",21000,1358000,5044,0,0,0,0
"670",29000,1358000,5045,0,1.49831996075064,0,0
"749",37000,1358000,5046,0,1.9555018333765,0,0
"828",45000,1358000,5047,0,11.0568216015526,0,0
"907",53000,1358000,5048,0,0.449543024304258,0,0
"986",61000,1358000,5049,0,0.00286674540539077,0,0
"1064",69000,1358000,5050,0,0.0772058217297253,0,0
"1142",77000,1358000,5051,0,1.40611258351387,0,0
"1220",85000,1358000,5052,0,0.49070861119498,0,0
"1299",93000,1358000,5053,0,4.7857932170932,0,0
"1378",101000,1358000,5054,0,6.42607917832256,1.64064704151518,4.21973430535794
"1457",109000,1358000,5055,0,1.10024952759981,10.8479109984062,2.95093055963148
"1533",117000,1358000,5056,0,0.897953188447787,20.4207867852115,6.29954378179621
"1609",125000,1358000,5057,0,0,22.7967792859798,5.36094933428267
"1685",133000,1358000,5058,0,1.8620127529791,18.2876999415334,4.92299450541871
"1765",141000,1358000,5059,0,0,2.57236058584281,0.0446753537284445
"1846",149000,1358000,5060,0,0.741838629167006,1.98808723767868,2.20792915898611
"1928",157000,1358000,5061,0,0.00791958487367787,2.35665307843938,3.55138339507461
"2009",165000,1358000,5062,0,0.120624820883422,2.03281022158971,3.90710260667257
"2085",173000,1358000,5063,0,0,6.75886342587868,10.2148295203243
"2159",181000,1358000,5064,0,4.67854804705437,26.1261103972994,6.9583357389822
"2233",189000,1358000,5065,0,1.35853188267302,8.12272087600117,21.0649778827006
"2306",197000,1358000,5066,0,3.52016007752294,12.9286067132115,44.2559576678786
"2377",205000,1358000,5067,0,14.6280452674452,18.9535870005401,17.3473331009049
"2451",213000,1358000,5068,0,2.80895221303533,18.162824106454,18.211564989372
"2525",221000,1358000,5069,0,9.22897834713956,8.10381977886721,10.6744677487561
"2598",229000,1358000,5070,0,7.03943883762824,3.23635857415148,19.1678441358351
"2670",237000,1358000,5071,0,12.7020695833353,3.34225379343029,29.3244034877433
"2742",245000,1358000,5072,0,22.6342248654898,7.98432734208445,32.2295822758017
"2814",253000,1358000,5073,0,12.8945424052219,12.1844732396064,55.934751433129
"2886",261000,1358000,5074,0,8.02881589200184,1.64500116298219,17.7097344363954
"2958",269000,1358000,5075,0,7.08787252619201,4.23175332803228,21.2643446550208
"3031",277000,1358000,5076,0,6.62662748394623,1.2290391068447,15.9943895933657
