"x","y","cell","Grass","TBDT","TNDT","TNET"
85000,1422000,2684,0,3.02554259962877,0.262954178199558,0.574364309721336
93000,1422000,2685,0,2.82151986038794,2.77387093477302,1.98300751973351
101000,1422000,2686,0,1.19591227923545,3.56952856847488,2.12955042302828
109000,1422000,2687,0,0.655396035764041,6.96757453108579,2.17544158430527
117000,1422000,2688,0,0.765004871459042,1.9020044997218,0.755355045633284
125000,1422000,2689,0,3.4483819253972,3.49615810830286,10.9112006048508
133000,1422000,2690,0,18.9610273786871,2.51520816620071,6.70311064202492
141000,1422000,2691,0,2.27662125416126,11.6028612504034,10.3261108019158
149000,1422000,2692,0,2.29082790790962,11.482252423092,8.12248901733423
157000,1422000,2693,0,3.94680513561591,7.40991454321625,11.0352261488407
165000,1422000,2694,0,1.12155271239282,1.46666593380475,1.96488354497526
-19000,1414000,2967,0,1.58741493944538,0,0
-11000,1414000,2968,0,0,0,0
-3000,1414000,2969,0,0,0,0
5000,1414000,2970,0,0,0,0
13000,1414000,2971,0,0.0158481519247913,0,0
21000,1414000,2972,0,0,0,0
29000,1414000,2973,0,0.699124605546598,0,0
37000,1414000,2974,0,0.0249610092055113,0,0
45000,1414000,2975,0,1.20467941183035,0,0
53000,1414000,2976,0,0.253821244859382,0.00269847727845555,0
61000,1414000,2977,0,3.92679070043572,1.2806269731939,2.70099271868396
69000,1414000,2978,0,5.4990000553776,8.22240253908484,4.45946933768473
77000,1414000,2979,0,4.0956103692882,1.80285380298806,0.480174464667436
85000,1414000,2980,0,1.24542029215346,4.44213013199153,0
93000,1414000,2981,0,10.5142443624849,5.14836387975263,12.8301446450379
101000,1414000,2982,0,0.112930283983852,1.75230777366458,2.61103529887577
109000,1414000,2983,0,0.225558267065802,3.10761666326634,6.90097667916968
117000,1414000,2984,0,0.0014113795689102,2.4390694826323,1.99578052078341
125000,1414000,2985,0,0.0767341885023285,4.0970355291446,3.1787197509336
133000,1414000,2986,0,0.243600385018349,1.70057756738463,7.93003604657174
141000,1414000,2987,0,0.510555270342538,1.28690158518863,12.7794965964132
149000,1414000,2988,0,2.70458342128467,6.79113029675463,15.6086580062955
157000,1414000,2989,0,5.47411516638793,8.13302111281254,15.0435730112982
165000,1414000,2990,0,12.2342898131406,4.25412131167539,14.432996162005
-27000,1406000,3262,0,27.1039843410251,0,0
-19000,1406000,3263,0,9.92462491224245,0,0
-11000,1406000,3264,0,0,0,0
-3000,1406000,3265,0,1.60214356373164,0,0
5000,1406000,3266,0,0,0,0
13000,1406000,3267,0,0,0,0
21000,1406000,3268,0,3.31420207543043,0.231081440466253,0
29000,1406000,3269,0,0.543672301488702,6.99807598769748e-05,0
37000,1406000,3270,0,0.783157141812749,9.4035181916129e-05,0
45000,1406000,3271,0,0.973827872517523,1.61447920814152,0.0586841296622492
53000,1406000,3272,0,0.727572056909002,2.20017334140417,0.0592836025222718
61000,1406000,3273,0,6.08971663653977,3.04881171542815,0.457112141730927
69000,1406000,3274,0,11.8324842180151,5.35046100296298,0.0409623069302102
77000,1406000,3275,0,7.00094996620204,6.42661635864228,0.0335648147468198
85000,1406000,3276,0,15.5729633931638,11.0632259161992,1.13119069768775
93000,1406000,3277,0,4.96816602974104,11.4672544474143,3.4053740002884
101000,1406000,3278,0,2.23713563474913,2.40985539866309,6.77014644843575
109000,1406000,3279,0,7.05138884528336,1.27489780936073,2.00557193909905
117000,1406000,3280,0,0.523155224728228,3.0684274622752,7.65073596627417
125000,1406000,3281,0,5.11558059260897,20.8662445263634,8.59148468051942
133000,1406000,3282,0,0.137466136621593,24.2354234365823,16.499440096196
141000,1406000,3283,0,1.08921300056009,14.9894744358646,6.38156292284031
149000,1406000,3284,0,2.12722923685771,13.5791205361607,6.35103680271023
157000,1406000,3285,0,4.21002003907487,11.1948164645426,13.2331909825141
165000,1406000,3286,0,47.8012817836388,18.2676823158696,23.0682084108582
173000,1406000,3287,0,2.05599151330658,9.04503861552879,19.5382906384803
181000,1406000,3288,0,25.9408300415096,2.21987452990432,10.8463115438932
189000,1406000,3289,0,4.8362463346737,3.21499665148137,10.9941342515775
-27000,1398000,3558,0,73.9312779542572,0,0
-19000,1398000,3559,0,9.04739734527247,0,0
-11000,1398000,3560,0,0.171206291176033,0,0
-3000,1398000,3561,0,0.207803783047758,0,0
5000,1398000,3562,0,1.23984230873567,0,0
13000,1398000,3563,0,0.0982940038711839,0,0
21000,1398000,3564,0,2.73907671139768,1.2658919927144,0
29000,1398000,3565,0,1.22064908493905,2.56443853208308e-05,0
37000,1398000,3566,0,6.40610228197146,1.47018330355206,0.000176681722084521
45000,1398000,3567,0,4.3176628836469,2.7056300056766,2.17079520281371
53000,1398000,3568,0,1.29032993775349,1.81933804195005,0.450650887117901
61000,1398000,3569,0,0.842020880491286,1.82743453910832,1.26152795836335
69000,1398000,3570,0,0.39180176411361,1.0691646665183,0
77000,1398000,3571,0,7.14940858627959,13.1379310438331,0.36963379450456
85000,1398000,3572,0,3.51203612092515,9.79051456155836,1.32319604457663
93000,1398000,3573,0,3.00150462910513,4.76284409530743,2.34140804429284
101000,1398000,3574,0,2.46877140942271,5.81336421124325,2.37425405595868
109000,1398000,3575,0,1.01440071201036,3.91929615085629,2.81582601278735
117000,1398000,3576,0,1.91984354062821,11.341232175362,3.36366684124917
125000,1398000,3577,0,0.578846777807061,14.8128193332386,9.74051634715192
133000,1398000,3578,0,6.56914285204137,8.45864890497092,10.5532737011583
141000,1398000,3579,0,0.893899843337139,10.3259423359135,10.4390045557644
149000,1398000,3580,0,0.41968029188228,15.3706129400511,7.74243760487543
157000,1398000,3581,0,1.56885188900599,9.57450857940248,15.1798988130612
165000,1398000,3582,0,10.8235229588199,14.4226514222402,7.01567202689016
173000,1398000,3583,0,3.57674472479085,11.7721376908645,10.0175161281464
181000,1398000,3584,0,2.19178059153158,3.88750943985524,6.09554563872528
189000,1398000,3585,0,1.16649573175021,5.2768791666945,3.39101816323255
197000,1398000,3586,0,14.9752941424784,5.20023560743569,27.1288705445677
205000,1398000,3587,0,7.65768312093597,7.09504436997119,23.9300930963514
213000,1398000,3588,0,94.5829101603424,0,25.7734979375237
-27000,1390000,3854,0,37.618799234531,0,0
-19000,1390000,3855,0,21.2860277116461,0,0
-11000,1390000,3856,0,0,0,0
-3000,1390000,3857,0,1.02758170377448,0,0
5000,1390000,3858,0,1.46306407133563,0,0
13000,1390000,3859,0,0,0,0
21000,1390000,3860,0,0.18602362465041,0,0
29000,1390000,3861,0,1.92833917481968,0,0
37000,1390000,3862,0,3.05563899997024,0.995057330098106,0.00334068564305761
45000,1390000,3863,0,7.38891944813722,0,0
53000,1390000,3864,0,1.84234582305725,0.0388090839299523,0
61000,1390000,3865,0,0.543018933341074,2.91326818926506,1.91306499795494
69000,1390000,3866,0,0.0561483996621226,0.776616765943987,0.319169669466354
77000,1390000,3867,0,1.00579813163584,2.53118955955043,0.029628225729775
85000,1390000,3868,0,3.85505974760467,6.89579982907079,0.39339310924254
93000,1390000,3869,0,1.17472684262221,3.52485088336003,1.62519230402052
101000,1390000,3870,0,0.821048324186018,6.04711248856366,1.52374563909222
109000,1390000,3871,0,1.77637965608495,8.55089121778659,1.84870247653831
117000,1390000,3872,0,3.23281489030861,2.92640421046227,1.27242479175026
125000,1390000,3873,0,0.497356996434046,6.7594692313312,2.96513857411394
133000,1390000,3874,0,1.1168177755306,7.89173920035973,6.11573502404688
141000,1390000,3875,0,1.57766223115662,4.6376334693729,11.6946981136863
149000,1390000,3876,0,0.7540225986939,6.98264994608778,7.26692808785105
157000,1390000,3877,0,1.75478977134275,10.0966049760837,5.30531005064747
165000,1390000,3878,0,4.31966741073483,9.46603083155354,7.87091969552657
173000,1390000,3879,0,7.49194578185413,7.62014912154291,18.0846752256956
181000,1390000,3880,0,6.19930421281616,5.25609521064259,7.89608501693878
189000,1390000,3881,0,1.13912579753921,6.51461980101027,5.01182037833759
197000,1390000,3882,0,9.25008641758422,6.67399468527176,12.8037682881874
205000,1390000,3883,0,4.21164481016927,20.4395286593221,24.1139966087012
213000,1390000,3884,0,2.83792667554187,3.41069285942934,36.4764037970152
221000,1390000,3885,0,10.037077556385,3.81977108267501,15.2595938588765
-27000,1382000,4150,0,14.6024057887008,0,0
-19000,1382000,4151,0,2.3159547725197,0,0
-11000,1382000,4152,0,0,0,0
-3000,1382000,4153,0,0,0,0
5000,1382000,4154,0,0,0,0
13000,1382000,4155,0,0,0,0
21000,1382000,4156,0,0.314119930855499,0,0
29000,1382000,4157,0,0.341100834897506,0,0
37000,1382000,4158,0,0.495244953247047,0,0
45000,1382000,4159,0,1.28317595063848,0,0
53000,1382000,4160,0,0.519032506525004,0,0
61000,1382000,4161,0,0.240819225797537,10.6936502859405,0.742017634194136
69000,1382000,4162,0,0.0110695997850061,2.48080247863866,0
77000,1382000,4163,0,1.95321647603314,0.482324500984589,0
85000,1382000,4164,0,0.129736017168581,0.411502274396661,0.0040141577217658
93000,1382000,4165,0,0.228191809311658,1.19047745814123,1.7587624670411
101000,1382000,4166,0,0.491320722098497,2.53448181759112,1.42959327545757
109000,1382000,4167,0,0.50978846607237,4.27459621970813,1.81856063313576
117000,1382000,4168,0,1.12218532618035,6.7083555846504,1.04125101244402
125000,1382000,4169,0,0.548157616262179,5.05575739601558,2.53512872009175
133000,1382000,4170,0,0.142656943753203,5.46024927941852,6.89516037809478
141000,1382000,4171,0,2.4916842719247,3.86905348901135,5.33079980496812
149000,1382000,4172,0,0.816157275305114,3.70840546615503,2.04470708154341
157000,1382000,4173,0,8.39796557797625,7.66820984689242,14.0480233295643
165000,1382000,4174,0,5.11085537903556,16.8125000643766,4.38743163534251
173000,1382000,4175,0,5.35359603337952,27.1548927320225,13.086183441957
181000,1382000,4176,0,12.6858617348756,12.2743521970391,17.877591364234
189000,1382000,4177,0,1.82508201777108,6.77498840448887,7.55768706107422
197000,1382000,4178,0,3.27850214044974,5.23198518095562,14.6004980975404
205000,1382000,4179,0,0.483649601635732,15.2900388597104,6.08050757168882
213000,1382000,4180,0,1.69838968308317,7.33883883041346,16.5375014620774
221000,1382000,4181,0,8.52701308092518,0.885545790523215,24.0557637631466
229000,1382000,4182,0,35.254592393155,0,3.69738354039646
237000,1382000,4183,0,93.8069580474562,0,0
245000,1382000,4184,0,136.309810776722,0,30.8819407721807
253000,1382000,4185,0,53.7011401581179,1.10783410501732,36.0934270831536
261000,1382000,4186,0,5.29547408908299,3.61589746665087,15.8567762155614
269000,1382000,4187,0,25.1180912337303,0.470918813345615,21.6788107758219
277000,1382000,4188,0,9.88643334312795,1.10433219252763,19.4776481051689
285000,1382000,4189,0,12.2417144023434,0,1.50243673622907
-27000,1374000,4446,0,2.50343130309724,0,0
-19000,1374000,4447,0,0.315772633422594,0,0
-11000,1374000,4448,0,0,0,0
-3000,1374000,4449,0,0.00817893330598036,0,0
5000,1374000,4450,0,0.0865330147891033,0,0
13000,1374000,4451,0,0,0,0
21000,1374000,4452,0,0,0,0
29000,1374000,4453,0,0.373248845599194,0,0
37000,1374000,4454,0,3.05333804921842,0,0
45000,1374000,4455,0,3.28916602618459,0,0
53000,1374000,4456,0,4.59438428910042,0,0
61000,1374000,4457,0,0,0,0
69000,1374000,4458,0,1.5019373701059,0,0
77000,1374000,4459,0,1.14283160472033,0,0
85000,1374000,4460,0,3.36108578961924,0.0172708704423951,0
93000,1374000,4461,0,0.0763039720669192,0,0
101000,1374000,4462,0,1.50833773843938,0.803409118734426,0.891105906758563
109000,1374000,4463,0,0.261504799451036,0.860887525746735,0.131026550341393
117000,1374000,4464,0,5.5250801762271,7.84745034520679,2.20255835829101
125000,1374000,4465,0,1.07405857429988,6.13615906885415,2.48925170999598
133000,1374000,4466,0,0.103482631253846,7.44547193261546,1.70859468743444
141000,1374000,4467,0,0.172836478889168,3.25315118929683,3.28127854848571
149000,1374000,4468,0,2.59751798247527,3.44916082991576,1.62436147784453
157000,1374000,4469,0,6.309905253142,2.18967580785508,6.22683113494935
165000,1374000,4470,0,0.477957068685824,5.63330357347536,1.19155578273362
173000,1374000,4471,0,0.889182800641023,8.40371592275336,4.1161619583733
181000,1374000,4472,0,6.20115532914938,27.3185336911749,3.45626399629238
189000,1374000,4473,0,1.30105315923174,9.78337790586329,3.45992916695004
197000,1374000,4474,0,38.5029276060213,18.3969201106949,9.42473285361743
205000,1374000,4475,0,14.6495264394627,21.0836211639954,40.181378309076
213000,1374000,4476,0,10.4178789486101,3.89028039912762,34.9557346397788
221000,1374000,4477,0,16.2371057354791,15.1940980298467,15.0857147496062
229000,1374000,4478,0,7.80134027533633,3.95551698051393,13.4694456120088
237000,1374000,4479,0,14.8454659523374,67.6138327422105,16.5045323017663
245000,1374000,4480,0,31.7002346107391,3.67724972759625,16.7698558697491
253000,1374000,4481,0,8.40608338779156,4.68154063772249,28.0977514536195
261000,1374000,4482,0,5.19516761372005,5.44240318464023,18.5849178906898
269000,1374000,4483,0,20.6379283847713,6.34385700356372,25.9478689961788
277000,1374000,4484,0,12.6805564673172,5.13284600733819,11.9605389820582
285000,1374000,4485,0,13.8414795569587,1.01121840590104,33.2090131743465
293000,1374000,4486,0,14.8284966116799,1.83755363422142,27.1903884385929
301000,1374000,4487,0,12.4658763606033,2.77912307108526,12.5184863809048
309000,1374000,4488,0,0,0,24.87611220958
-19000,1366000,4743,0,0,0,0
-11000,1366000,4744,0,0,0,0
-3000,1366000,4745,0,0,0,0
5000,1366000,4746,0,0,0,0
13000,1366000,4747,0,0.00841655458640112,0,0
21000,1366000,4748,0,0,0,0
29000,1366000,4749,0,0.133202687989344,0,0
37000,1366000,4750,0,6.99982790462296,0,0
45000,1366000,4751,0,0.0905716707544547,0,0
53000,1366000,4752,0,0.00326267096834045,0,0
61000,1366000,4753,0,0,0,0
69000,1366000,4754,0,0.0122888655979255,0,0
77000,1366000,4755,0,2.08743193179264,0,0
85000,1366000,4756,0,1.52079047045498,0,0
93000,1366000,4757,0,0.428389795727683,0.552879516288661,0
101000,1366000,4758,0,2.24689840181244,0,1.44746256769593
109000,1366000,4759,0,3.83881618445013,3.13565005075296,2.65809243659615
117000,1366000,4760,0,1.52735246862587,20.3730065816622,4.91364046405132
125000,1366000,4761,0,0,9.92304058582886,1.02772946830989
133000,1366000,4762,0,0,3.70567229842828,0.0582909515594157
141000,1366000,4763,0,0,1.00286745467016,0.275115636932065
149000,1366000,4764,0,0,0.596400900815104,0.443054960611625
157000,1366000,4765,0,0,0.68216368677241,1.06395972210029
165000,1366000,4766,0,0,1.36001633750304,0.329167987507037
173000,1366000,4767,0,0,1.56739686464162,1.96837595328245
181000,1366000,4768,0,0,3.94696356800439,1.06943206213884
189000,1366000,4769,0,0,13.0827048938689,1.21201661032125
197000,1366000,4770,0,0.547525087072331,19.767250608338,10.2402179298499
205000,1366000,4771,0,0.342748251107973,18.8292408539876,37.4286621504738
213000,1366000,4772,0,30.675533684371,13.5786592242812,23.6333924704248
221000,1366000,4773,0,12.9823376934257,5.22061181969016,14.9691155853791
229000,1366000,4774,0,7.81638298851959,2.28596575847686,15.6258588860805
237000,1366000,4775,0,14.1178236513374,3.54520439517454,22.2587500465579
245000,1366000,4776,0,5.12674405880701,4.46858012835162,27.687298117947
253000,1366000,4777,0,7.15286792395988,4.76612661333148,17.9025250811126
261000,1366000,4778,0,23.3900989600752,2.63965415106242,31.152899415835
269000,1366000,4779,0,5.60267110336381,1.75654662745858,17.9238211200704
277000,1366000,4780,0,15.0246406468323,15.301664094905,32.9900025760426
285000,1366000,4781,0,17.9196470420807,5.5310074401869,31.8949728761931
293000,1366000,4782,0,13.595900290929,1.77628939468163,24.3663691644635
301000,1366000,4783,0,14.1251208493686,1.95207722796997,23.5691490079231
309000,1366000,4784,0,2.83841403900664,0,2.82401209999639
-27000,1358000,5038,0,1.64052735528981,0,0
-19000,1358000,5039,0,0,0,0
-11000,1358000,5040,0,0,0,0
-3000,1358000,5041,0,0,0,0
5000,1358000,5042,0,0,0,0
13000,1358000,5043,0,0,0,0
21000,1358000,5044,0,0,0,0
29000,1358000,5045,0,1.52102177833777,0,0
37000,1358000,5046,0,2.03930905480693,0,0
45000,1358000,5047,0,11.6599209616372,0,0
53000,1358000,5048,0,0.456793718244649,0,0
61000,1358000,5049,0,0.00286674540539077,0,0
69000,1358000,5050,0,0.0772058217297253,0,0
77000,1358000,5051,0,1.40611258351387,0,0
85000,1358000,5052,0,0.504152682734569,0,0
93000,1358000,5053,0,4.7857932170932,0,0
101000,1358000,5054,0,6.42607917832256,1.64064704151518,4.21973430535794
109000,1358000,5055,0,1.11744092646856,11.0174096077563,2.99703884962572
117000,1358000,5056,0,0.897953188447787,20.4207867852115,6.29954378179621
125000,1358000,5057,0,0,22.7967792859798,5.36094933428267
133000,1358000,5058,0,1.8620127529791,18.2876999415334,4.92299450541871
141000,1358000,5059,0,0,2.61523326227353,0.0454199429572519
149000,1358000,5060,0,0.741838629167006,1.98808723767868,2.20792915898611
157000,1358000,5061,0,0.00913798254655139,2.71921509050698,4.09775007123994
165000,1358000,5062,0,0.126864035756703,2.13795557787883,4.1091941208108
173000,1358000,5063,0,0,7.88534066352513,11.9173011070451
181000,1358000,5064,0,4.67854804705437,26.1261103972994,6.9583357389822
189000,1358000,5065,0,1.35853188267302,8.12272087600117,21.0649778827006
197000,1358000,5066,0,3.52016007752294,12.9286067132115,44.2559576678786
205000,1358000,5067,0,14.6280452674452,18.9535870005401,17.3473331009049
213000,1358000,5068,0,2.80895221303533,18.162824106454,18.211564989372
221000,1358000,5069,0,9.22897834713956,8.10381977886721,10.6744677487561
229000,1358000,5070,0,7.03943883762824,3.23635857415148,19.1678441358351
237000,1358000,5071,0,12.7020695833353,3.34225379343029,29.3244034877433
245000,1358000,5072,0,22.9530167650038,8.0967826567617,32.6835200543341
253000,1358000,5073,0,12.8945424052219,12.1844732396064,55.934751433129
261000,1358000,5074,0,8.02881589200184,1.64500116298219,17.7097344363954
269000,1358000,5075,0,7.08787252619201,4.23175332803228,21.2643446550208
277000,1358000,5076,0,6.62662748394623,1.2290391068447,15.9943895933657
285000,1358000,5077,0,24.6873328719837,2.58197603260023,36.0527370377651
293000,1358000,5078,0,10.1296097239928,4.36148021640998,28.2740332445063
301000,1358000,5079,0,3.65215823655095,1.46992736557103,26.7638037508405
309000,1358000,5080,0,22.6841908309364,4.24390107357532,36.3525990191477
317000,1358000,5081,0,13.2763744735662,0,23.4192764447799
-27000,1350000,5334,0,15.0563384353433,0,0
-19000,1350000,5335,0,19.6297562844442,0,0
-11000,1350000,5336,0,0,0,0
-3000,1350000,5337,0,0,0,0
5000,1350000,5338,0,0,0,0
13000,1350000,5339,0,0,0,0
21000,1350000,5340,0,0.0153697110401709,0,0
29000,1350000,5341,0,0.521273587750201,0,0
37000,1350000,5342,0,3.06554865340224,0,0
45000,1350000,5343,0,0.713074795684712,0,0
53000,1350000,5344,0,2.20541959137132,0,0
61000,1350000,5345,0,0.788562541716378,0,0
69000,1350000,5346,0,0.574361249659274,0,0
77000,1350000,5347,0,1.19626562087454,0,0
85000,1350000,5348,0,0.353822027988529,0.00807066920283981,0
93000,1350000,5349,0,1.20407464114406,0.00169968088473308,0
101000,1350000,5350,0,2.15944831745478,2.18893553301459,3.53947091436557
109000,1350000,5351,0,1.88804916097464,3.94593866251603,1.59167133418079
117000,1350000,5352,0,3.45332456186712,5.44843709984464,1.10779788610965
125000,1350000,5353,0,1.61457011596277,7.27727537702585,1.54268004114505
133000,1350000,5354,0,0.038944053419768,28.7054428085755,4.23148500094249
141000,1350000,5355,0,0.234834209298549,2.17372402281474,0
157000,1350000,5357,0,0.174737422386406,17.7758905872684,0
165000,1350000,5358,0,0.595629004144858,5.99003413232209,0.22989000611126
173000,1350000,5359,0,0.235437887335435,20.5836327077098,1.93237590973677
181000,1350000,5360,0,0,7.82976997471508,2.74967282159547
189000,1350000,5361,0,2.8720837746513,15.4916260372993,11.2384079414956
197000,1350000,5362,0,1.5758261500535,10.2770703506983,18.0618107225287
205000,1350000,5363,0,4.91897658869678,27.514203731727,8.00731908807071
213000,1350000,5364,0,32.5527232653446,24.4807944566163,26.4222821143638
221000,1350000,5365,0,3.38688141261173,13.5435810976235,9.91664320704207
229000,1350000,5366,0,3.19167943341247,12.3698083918008,6.38096103184834
237000,1350000,5367,0,6.24754437193092,9.13857413885697,25.3281566101297
245000,1350000,5368,0,13.8289996885112,2.43201297967025,31.3928061281905
253000,1350000,5369,0,9.80340852810045,7.21556150652094,18.5067814941191
261000,1350000,5370,0,6.12449117077686,2.29606314595855,19.92354614004
269000,1350000,5371,0,4.7905227252218,2.64219456709236,21.3514541092765
277000,1350000,5372,0,6.53879212271107,5.87934626906824,19.04948811074
285000,1350000,5373,0,13.6742422629382,3.76401784352481,33.5685591190006
293000,1350000,5374,0,17.7300534965977,4.24621271215413,23.1566456037381
301000,1350000,5375,0,6.83417669165215,4.40845787353102,19.8618272297443
309000,1350000,5376,0,7.05109085880321,0.680634056839667,19.7566783788456
