"x","y","cell","Grass","TBDT","TNDT","TNET"
-11000,1446000,1784,0,0.0914589493509659,0,0
-3000,1446000,1785,0,0.156745752983437,0,0
5000,1446000,1786,0,0.29359376067987,0,0
13000,1446000,1787,0,0.502797656014798,0,0
21000,1446000,1788,0,0.154336080276572,0,0
29000,1446000,1789,0,2.5777417263523,0,0
37000,1446000,1790,0,3.75809646375481,0,0
45000,1446000,1791,0,5.09770249055815,0,0
53000,1446000,1792,0,2.55724087923221,0,0
61000,1446000,1793,0,1.32438870506872,0.00499195190967937,0
69000,1446000,1794,0,0.283315158047285,0,0
77000,1446000,1795,0,0.106776725877695,0.231718127667363,0
85000,1446000,1796,0,0.00134419904009587,2.52445042036737,0
93000,1446000,1797,0,0.177430244841385,5.20922180888801,1.62250151851402
101000,1446000,1798,0,2.90754243449211,2.96566547445723,5.91561941115717
109000,1446000,1799,0,0.830060501215372,3.19819758137857,1.11333304702213
117000,1446000,1800,0,14.9552260438504,3.40697556163549,7.55232317167747
-19000,1438000,2079,0,0,0,0
-11000,1438000,2080,0,0.00167435351073827,0,0
-3000,1438000,2081,0,0.0424783296270219,0,0
5000,1438000,2082,0,3.53789422233549,0,0
13000,1438000,2083,0,0.209630670324725,0,0
21000,1438000,2084,0,0.331898269790919,0,0
29000,1438000,2085,0,0.982090009662386,0,0
37000,1438000,2086,0,1.30027157648585,0,0
45000,1438000,2087,0,1.15186859517217,0,0
53000,1438000,2088,0,1.26535118040856,0,0
61000,1438000,2089,0,0.200664385165588,0,0
69000,1438000,2090,0,0.227967515095208,0,0
77000,1438000,2091,0,0.440130970574688,0.0943859526673303,0
85000,1438000,2092,0,0.89910899695844,0,0
93000,1438000,2093,0,0.150532195855495,0.227720666994028,0
101000,1438000,2094,0,2.45628707410609,3.69638165830365,1.91798923133542
109000,1438000,2095,0,1.49442279410349,3.38483484724553,2.47308455832798
117000,1438000,2096,0,10.5883972205145,3.76155572487619,1.9571260266624
125000,1438000,2097,0,5.22187210236391,0,0
133000,1438000,2098,0,10.5983789638334,0.0947620263643529,4.06963394683123
141000,1438000,2099,0,12.9984441965285,1.96858827117738,5.87379633605331
149000,1438000,2100,0,20.6361520541857,0.485498595905084,4.76576167107488
-19000,1430000,2375,0,26.7821971202721,0,0
-11000,1430000,2376,0,0.00405621442796231,0,0
-3000,1430000,2377,0,0,0,0
5000,1430000,2378,0,0,0,0
13000,1430000,2379,0,0.0963742909073566,0,0
21000,1430000,2380,0,1.48734909317037,0,0
29000,1430000,2381,0,1.06183714319378,0,0
37000,1430000,2382,0,0.241494715785322,0,0
45000,1430000,2383,0,0.109596089469508,0,0
53000,1430000,2384,0,0.165954695481046,0,0
61000,1430000,2385,0,0.077352347782467,0.00233400858649436,0
69000,1430000,2386,0,0.1567847365942,0,0
77000,1430000,2387,0,0.134891353416294,0.0372023300217128,0.00202550975550203
85000,1430000,2388,0,2.00025797309659,4.57785886452145,0.0468317404989034
93000,1430000,2389,0,1.91917847317042,1.27356966484656,1.57114620931943
101000,1430000,2390,0,7.40317520481664,5.96632774005103,8.16368216725773
109000,1430000,2391,0,11.9286297252049,8.34097060263731,1.5611863687416
117000,1430000,2392,0,1.62086126045675,1.79486941177156,0.716975227722628
125000,1430000,2393,0,7.46501068046467,6.99426170965014,6.52171839215677
133000,1430000,2394,0,18.1018018242232,2.89068930789402,11.8219278682579
141000,1430000,2395,0,2.20649243749599,17.5626827097988,12.8147959112347
149000,1430000,2396,0,0.993621927687888,6.8946453431344,9.17432434520118
157000,1430000,2397,0,35.8299463015437,1.18035593551376,0
-19000,1422000,2671,0,1.86955815418426,0,0
-11000,1422000,2672,0,0,0,0
-3000,1422000,2673,0,0,0,0
5000,1422000,2674,0,0,0,0
13000,1422000,2675,0,0.0978633520246767,0,0
21000,1422000,2676,0,0.757592775484774,0,0
29000,1422000,2677,0,0.495833783031935,0,0
37000,1422000,2678,0,1.31241971168188,0,0
45000,1422000,2679,0,0.919468506664577,0,0
53000,1422000,2680,0,0.344462747282301,0,0
61000,1422000,2681,0,0.647665000280055,0.00107667828398305,0
69000,1422000,2682,0,0.218833851856982,0,0
77000,1422000,2683,0,1.42277180289581,0.0507469597912079,0
85000,1422000,2684,0,1.94842196912955,0.274944172329778,0.240718153569334
93000,1422000,2685,0,1.63134993901211,2.14789578244264,1.149748935462
101000,1422000,2686,0,0.756354436127296,3.19536944435285,1.34813338933822
109000,1422000,2687,0,0.150319926285003,4.67773620911584,1.86137684224957
117000,1422000,2688,0,0.433299220878556,1.42516786667402,0.544566818278621
125000,1422000,2689,0,1.8930646693292,2.82182138547578,6.46937817636191
133000,1422000,2690,0,14.2741127437226,2.04231807680549,4.35106189298187
141000,1422000,2691,0,1.7558091769049,8.8978295740029,7.08409468507151
149000,1422000,2692,0,1.35977755812009,11.298097602941,5.24544770089833
157000,1422000,2693,0,2.15609134696405,6.13902459657761,6.72740233293354
165000,1422000,2694,0,0.688616130336283,0.966272440606264,0.591822625010271
-19000,1414000,2967,0,0.689913496958697,0,0
-11000,1414000,2968,0,0,0,0
-3000,1414000,2969,0,0,0,0
5000,1414000,2970,0,0,0,0
13000,1414000,2971,0,0.00877061515785299,0,0
21000,1414000,2972,0,0,0,0
29000,1414000,2973,0,0.423207187333855,0,0
37000,1414000,2974,0,0.0119048393469985,0,0
45000,1414000,2975,0,0.717625731601363,0,0
53000,1414000,2976,0,0.176911190447493,0.00324655779435554,0
61000,1414000,2977,0,2.70632457289408,1.02757827169037,1.19782708245249
69000,1414000,2978,0,4.7328757024618,6.17097745701027,2.43718981096019
77000,1414000,2979,0,1.98485669657236,1.49649769154146,0.241824911032385
85000,1414000,2980,0,0.933005227829221,3.1375521775793,0
93000,1414000,2981,0,4.8085143251066,4.1960194843748,9.35916664625539
101000,1414000,2982,0,0.0566069640324338,2.01115465411825,2.25567415567574
109000,1414000,2983,0,0.197534596982022,1.85974270225126,3.73576943665143
117000,1414000,2984,0,0.000824001751419502,2.52035083438456,1.50772477511969
125000,1414000,2985,0,0.0501552168391623,3.15569311410702,3.26622267190857
133000,1414000,2986,0,0.220397724963428,1.28990477998002,5.47937562419304
141000,1414000,2987,0,0.412484749030801,1.11797348897638,8.50236459244919
149000,1414000,2988,0,1.26631867762153,3.96788192353288,7.71287699030376
157000,1414000,2989,0,4.16692899574822,6.55174053695283,9.21934136755797
165000,1414000,2990,0,9.18214421981711,2.1933722980991,12.7479227578622
-27000,1406000,3262,0,17.32635481249,0,0
-19000,1406000,3263,0,3.99571296910589,0,0
-11000,1406000,3264,0,0,0,0
-3000,1406000,3265,0,0.599429287806881,0,0
5000,1406000,3266,0,0,0,0
13000,1406000,3267,0,0,0,0
21000,1406000,3268,0,3.95585860404574,0.1002945271747,0
29000,1406000,3269,0,0.46635167100214,3.90589234583056e-05,0
37000,1406000,3270,0,0.554891135439179,5.67539387211046e-05,0
45000,1406000,3271,0,0.841495703163617,0.901183074866158,0.0256533272558071
53000,1406000,3272,0,1.07847188566304,1.79161860273983,0.0640892721497793
61000,1406000,3273,0,5.94983806506619,2.13054634763758,0.406543595540868
69000,1406000,3274,0,5.12065019093798,3.889778093684,0.0381532910664045
77000,1406000,3275,0,3.23971790819134,6.79251847827811,0.0198283734909811
85000,1406000,3276,0,7.85333003889328,8.28750157745409,0.729662156809427
93000,1406000,3277,0,3.15583037707281,9.38510769307419,2.30080393016047
101000,1406000,3278,0,1.56718356265419,2.32605151890581,3.77409591416131
109000,1406000,3279,0,8.30383504428831,0.869408213365845,1.80631880215213
117000,1406000,3280,0,0.288281522559937,2.24960115940679,5.06203964005832
125000,1406000,3281,0,4.68166588117741,16.0684223975928,5.85049133186381
133000,1406000,3282,0,0.127763519391581,18.6404496176273,9.10348948515721
141000,1406000,3283,0,0.870735484296515,7.6830622267407,6.12731150501376
149000,1406000,3284,0,0.96548476827324,7.31454459039025,5.37886773822594
157000,1406000,3285,0,1.69093858283566,7.37740883368256,11.1332573854761
165000,1406000,3286,0,9.42090947670476,10.961596454488,19.0274104789112
173000,1406000,3287,0,1.33612068501623,6.57141911586707,12.8078607983137
181000,1406000,3288,0,11.6229212819093,1.99519142525208,9.99708562648513
189000,1406000,3289,0,2.46823645300451,1.71030946973809,6.85164026490757
-27000,1398000,3558,0,20.8098710945387,0,0
-19000,1398000,3559,0,2.33162148980581,0,0
-11000,1398000,3560,0,0.120542598372552,0,0
-3000,1398000,3561,0,0.0815805332493484,0,0
5000,1398000,3562,0,0.663537313696687,0,0
13000,1398000,3563,0,0.0466288969384376,0,0
21000,1398000,3564,0,2.70780459215394,1.02676368353292,0
29000,1398000,3565,0,0.81901442808057,1.6877440286459e-05,0
37000,1398000,3566,0,3.29175692798596,1.28586685761143,7.77910759676778e-05
45000,1398000,3567,0,1.95322487300639,1.88447024410408,1.27275715166253
53000,1398000,3568,0,0.785060707979815,1.593857927764,0.152080043951241
61000,1398000,3569,0,0.507957270011706,1.43109028674171,0.858665486013562
69000,1398000,3570,0,0.349465931652781,0.731619611530229,0
77000,1398000,3571,0,3.73997092523354,11.1837031415496,0.299589292490383
85000,1398000,3572,0,2.37218402095036,7.73968138153326,1.24338711357731
93000,1398000,3573,0,2.25987222817526,3.4480720324436,2.87260078257381
101000,1398000,3574,0,1.88834789149907,5.50877501973183,2.99041309611043
109000,1398000,3575,0,0.713109939297508,3.3934876361746,1.87113039926877
117000,1398000,3576,0,1.01007974499332,8.58275132947046,4.08599434102556
125000,1398000,3577,0,0.29719565111625,11.5427951139689,7.51023983544557
133000,1398000,3578,0,2.93473358008255,6.4322846996735,7.56876536836674
141000,1398000,3579,0,0.713335278494967,6.47031619910557,10.3836709001933
149000,1398000,3580,0,0.235960487599832,10.4424794751885,5.55061677514363
157000,1398000,3581,0,0.660996304492078,8.33148983077411,8.09414227617656
165000,1398000,3582,0,4.90370084850776,10.1171394962912,4.62511602304763
173000,1398000,3583,0,1.12117126473387,8.03522870422968,8.041418118321
181000,1398000,3584,0,0.903156515787,2.14142100227738,4.2521579197028
189000,1398000,3585,0,0.620642891180518,6.68409261496555,6.19542228503303
197000,1398000,3586,0,6.54565563831015,3.16382998797913,17.7734174127671
205000,1398000,3587,0,6.07555633206274,3.29839732579559,17.8436253203998
213000,1398000,3588,0,22.5250288074469,0,23.7999011385272
-27000,1390000,3854,0,11.7173070279846,0,0
-19000,1390000,3855,0,5.89010016462477,0,0
-11000,1390000,3856,0,0,0,0
-3000,1390000,3857,0,0.328650958043561,0,0
5000,1390000,3858,0,0.598666343498236,0,0
13000,1390000,3859,0,0,0,0
21000,1390000,3860,0,0.0934798197578605,0,0
29000,1390000,3861,0,0.859789908309475,0,0
37000,1390000,3862,0,1.99198431830639,0.520757180827739,0.00465285884149107
45000,1390000,3863,0,4.09419289657283,0,0
53000,1390000,3864,0,0.87696264150042,0.0234368508017789,0
61000,1390000,3865,0,0.636572532174118,1.7991735531666,1.30062884445181
69000,1390000,3866,0,0.0280238113759596,0.490300087132337,0.279068479020384
77000,1390000,3867,0,1.23380257021987,1.31369003795391,0.0156336113146406
85000,1390000,3868,0,2.27185640491912,5.5320040070723,0.225655276184462
93000,1390000,3869,0,0.715598209508405,3.56154909319973,1.08028204042057
101000,1390000,3870,0,0.513490303222549,5.45326221827424,1.23153827631061
109000,1390000,3871,0,1.28905170594019,9.71048254615369,1.82651629889759
117000,1390000,3872,0,2.32823144158903,2.81730030139204,1.0067791473693
125000,1390000,3873,0,0.302866765097095,5.33852179631422,2.0711103380811
133000,1390000,3874,0,0.895786474356216,6.36973106322607,5.08061225859162
141000,1390000,3875,0,2.13753812096577,3.36833797692484,6.36236953192351
149000,1390000,3876,0,0.46030684719196,5.82172262978786,3.85334939901185
157000,1390000,3877,0,0.880416797839072,8.31482946987644,2.9434248944229
165000,1390000,3878,0,2.16836831516672,10.1128352638056,5.47771183596229
173000,1390000,3879,0,4.11600874631424,4.529386828739,11.0025320829137
181000,1390000,3880,0,2.56997932369554,3.64172378380573,5.48156551454662
189000,1390000,3881,0,0.485858885956091,4.69259529159795,3.43635447197677
197000,1390000,3882,0,5.04713845582993,3.76384183859502,9.77786625174051
205000,1390000,3883,0,2.29355525612735,11.1943409413037,16.487449299645
213000,1390000,3884,0,1.25122154847365,2.98999675462446,24.1250637784187
221000,1390000,3885,0,4.59560737208387,3.13175112986254,11.8753237565402
-27000,1382000,4150,0,3.254451684463,0,0
-19000,1382000,4151,0,1.40390475251489,0,0
-11000,1382000,4152,0,0,0,0
-3000,1382000,4153,0,0,0,0
5000,1382000,4154,0,0,0,0
13000,1382000,4155,0,0,0,0
21000,1382000,4156,0,0.251699585153465,0,0
29000,1382000,4157,0,0.189756518613174,0,0
37000,1382000,4158,0,0.190177365857431,0,0
45000,1382000,4159,0,0.91717457766959,0,0
53000,1382000,4160,0,0.30276821102389,0,0
61000,1382000,4161,0,0.250590365671471,5.52325222182577,0.404731841583472
69000,1382000,4162,0,0.0115117435283519,2.21813050462871,0
77000,1382000,4163,0,1.37056900343552,0.428649197197697,0
85000,1382000,4164,0,0.0991612306629297,0.332282226237689,0.00323809241081826
93000,1382000,4165,0,0.94140197128702,0.867924325324954,0.761299914633882
101000,1382000,4166,0,0.101810996961175,1.90511945964557,1.11315491647689
109000,1382000,4167,0,0.415537412692238,4.08056331121522,1.31714409191463
117000,1382000,4168,0,0.794347102556861,5.96682812921247,0.69634842039787
125000,1382000,4169,0,0.0982216038630975,3.73347366087993,1.77035270692084
133000,1382000,4170,0,0.10249670856537,4.35433560887981,4.44181698984489
141000,1382000,4171,0,0.958355345421682,2.47945314892605,2.90595240066994
149000,1382000,4172,0,0.440800983401857,2.83093173602078,1.52027622482501
157000,1382000,4173,0,4.05161287516828,4.38765639204781,8.78604840545116
165000,1382000,4174,0,2.60448995304227,11.7846055331701,3.51193441645595
173000,1382000,4175,0,1.91547445664953,19.9356775203089,8.69225592593155
181000,1382000,4176,0,6.27923070792618,8.32434665153176,11.1221618813895
189000,1382000,4177,0,1.0909311981208,4.56754830182727,5.14716991465725
197000,1382000,4178,0,1.25455348883316,5.50955273934481,10.7929619303267
205000,1382000,4179,0,0.166468277859118,9.82408595322239,4.70152450548923
213000,1382000,4180,0,1.67187507450342,5.23258045480309,12.3733891121135
221000,1382000,4181,0,6.11561471303256,0.715195102680212,13.9233157793449
229000,1382000,4182,0,14.9601559002819,0,1.83132004213977
237000,1382000,4183,0,23.6080491059177,0,0
245000,1382000,4184,0,38.253955009145,0,38.9871981365754
253000,1382000,4185,0,22.4162992897363,1.01640664388178,20.9772635125078
261000,1382000,4186,0,3.05620456248505,2.92990622065251,9.82756242928022
269000,1382000,4187,0,23.5857618832029,0.22658737007688,18.9550133799292
277000,1382000,4188,0,5.15398345446349,0.529663537949748,13.8837909173653
285000,1382000,4189,0,5.52389146500649,0,1.24021461580216
-27000,1374000,4446,0,1.11525123965077,0,0
-19000,1374000,4447,0,0.0883388860196174,0,0
-11000,1374000,4448,0,0,0,0
-3000,1374000,4449,0,0.00244839563879487,0,0
5000,1374000,4450,0,0.168317315078473,0,0
13000,1374000,4451,0,0,0,0
21000,1374000,4452,0,0,0,0
29000,1374000,4453,0,0.243784081699371,0,0
37000,1374000,4454,0,1.73609374089537,0,0
45000,1374000,4455,0,2.44614107236401,0,0
53000,1374000,4456,0,2.75471836668923,0,0
61000,1374000,4457,0,0,0,0
69000,1374000,4458,0,1.04568448921332,0,0
77000,1374000,4459,0,0.624383038083371,0,0
85000,1374000,4460,0,3.22173489688843,0.0268194239793698,0
93000,1374000,4461,0,0.0478076380426202,0,0
101000,1374000,4462,0,0.638507880337072,0.397723464472848,0.424697048430035
109000,1374000,4463,0,0.265985692098186,0.839152083462667,0.0600112962714691
117000,1374000,4464,0,3.44395544932012,5.53222175741837,1.95619396824532
125000,1374000,4465,0,0.662975732580515,4.76843473453491,1.94663391753191
133000,1374000,4466,0,0.0452418181066294,5.60315833582718,1.65322378672075
141000,1374000,4467,0,0.114223276614215,2.58408599987591,1.72167030725385
149000,1374000,4468,0,1.16018473789639,2.7506861326426,1.73023932438782
157000,1374000,4469,0,2.75859113219288,1.44334446150271,3.30801488327148
165000,1374000,4470,0,0.212072084441216,4.1535331034201,0.870058392500457
173000,1374000,4471,0,0.326450266822674,7.58176524185934,3.49318867564328
181000,1374000,4472,0,1.71118353541967,18.5755208967004,4.30747779595603
189000,1374000,4473,0,0.596341426259642,7.36553923932329,2.42670604418842
197000,1374000,4474,0,11.1510924289074,11.5159878703991,5.77853142148319
205000,1374000,4475,0,9.02013482127263,12.6607356919725,28.9315312981327
213000,1374000,4476,0,5.78973677502006,2.69263507933594,17.8553655551396
221000,1374000,4477,0,9.27733835284659,9.7864354341309,9.21791918805387
229000,1374000,4478,0,3.98431288955705,3.20723924029435,10.0128303931138
237000,1374000,4479,0,8.74970255089007,10.2637329158015,12.409645295217
245000,1374000,4480,0,10.6546021167198,3.41705981782031,11.4512936877879
253000,1374000,4481,0,5.20522770958499,2.91321167714099,20.4760184191064
261000,1374000,4482,0,3.1674771631953,3.68530527976606,12.6521003250743
269000,1374000,4483,0,9.35336556451191,4.56712327732371,16.2259944110499
277000,1374000,4484,0,8.72096083973516,2.7115249097662,6.76511232812569
285000,1374000,4485,0,7.88133256070671,0.579878764586621,19.7903657491578
293000,1374000,4486,0,10.7056012032463,1.39642629868292,16.1724259793787
301000,1374000,4487,0,4.49394703640354,1.48258413792516,13.6929002443801
309000,1374000,4488,0,0,0,14.8394841199782
-19000,1366000,4743,0,0,0,0
-11000,1366000,4744,0,0,0,0
-3000,1366000,4745,0,0,0,0
5000,1366000,4746,0,0,0,0
13000,1366000,4747,0,0.00491381331633377,0,0
21000,1366000,4748,0,0,0,0
29000,1366000,4749,0,0.0659689475994149,0,0
37000,1366000,4750,0,4.25817599408296,0,0
45000,1366000,4751,0,0.0468021492123996,0,0
53000,1366000,4752,0,0.0151642202579949,0,0
61000,1366000,4753,0,0,0,0
69000,1366000,4754,0,0.0142777661660994,0,0
77000,1366000,4755,0,1.7518170701729,0,0
85000,1366000,4756,0,0.763219270595236,0,0
93000,1366000,4757,0,0.169474468153856,0.598293181042473,0
101000,1366000,4758,0,1.77572525311335,0,1.27282106799384
109000,1366000,4759,0,1.93263985310695,2.76595806366068,1.12556631705463
117000,1366000,4760,0,0.902196627861001,17.7920975236444,4.16823845150477
125000,1366000,4761,0,0,8.34393281524723,0.921702592090728
133000,1366000,4762,0,0,3.09285059375269,0.0335252648122287
141000,1366000,4763,0,0,0.96877071936562,0.2130456468759
149000,1366000,4764,0,0,0.824303433265111,0.335033508365142
157000,1366000,4765,0,0,0.472086160018459,0.654683769151413
165000,1366000,4766,0,0,1.34356467455517,0.266408222599338
173000,1366000,4767,0,0,1.14542444998841,0.999821965176902
181000,1366000,4768,0,0,3.24023694745364,0.794234527935335
189000,1366000,4769,0,0,10.0385565584186,0.758788339506481
197000,1366000,4770,0,0.25503810573618,13.3398883821041,8.07393983121577
205000,1366000,4771,0,0.188710537696043,12.6837859552766,15.9136688243843
213000,1366000,4772,0,12.0782871480875,8.38893939274027,13.972949816695
221000,1366000,4773,0,5.33045411962619,3.78823549797764,9.57812700442691
229000,1366000,4774,0,3.5522696380091,1.47866456910059,10.2097506004305
237000,1366000,4775,0,9.41706451191967,2.36976060660161,15.913604005915
245000,1366000,4776,0,3.08478491853032,2.47840034406049,19.7356094254299
253000,1366000,4777,0,6.92370980269402,2.93671384036422,11.5934234411149
261000,1366000,4778,0,6.29018673854538,1.40919319602492,20.474082521925
269000,1366000,4779,0,3.71360605433127,1.0297722682443,11.6293752461915
277000,1366000,4780,0,8.25345668771087,8.8075180766679,26.2266858342695
285000,1366000,4781,0,8.00930615180538,4.92389387484219,18.3636798038711
293000,1366000,4782,0,8.82978940311716,0.839035484703255,13.237083599766
301000,1366000,4783,0,7.12791819775766,1.68994560745441,18.8835744859814
309000,1366000,4784,0,0.951825342754709,0,1.91082229322362
-27000,1358000,5038,0,0.710061682823616,0,0
-19000,1358000,5039,0,0,0,0
-11000,1358000,5040,0,0,0,0
-3000,1358000,5041,0,0,0,0
5000,1358000,5042,0,0,0,0
13000,1358000,5043,0,0,0,0
21000,1358000,5044,0,0,0,0
29000,1358000,5045,0,0.764332591992855,0,0
37000,1358000,5046,0,1.34346324534337,0,0
45000,1358000,5047,0,6.20229358592632,0,0
53000,1358000,5048,0,0.425568086741444,0,0
61000,1358000,5049,0,0.00165326223753191,0,0
69000,1358000,5050,0,0.048669857083151,0,0
77000,1358000,5051,0,1.47338174568572,0,0
85000,1358000,5052,0,0.540712388606857,0,0
93000,1358000,5053,0,5.38666753322959,0,0
101000,1358000,5054,0,4.46775932127298,1.34718998854835,1.62074598220055
109000,1358000,5055,0,1.40496628128335,8.05000413601244,2.61745855977554
117000,1358000,5056,0,0.736296025583952,13.9891336954341,4.79425883619211
125000,1358000,5057,0,0,14.2668619763053,5.26736902974645
133000,1358000,5058,0,0.53968686843613,11.9154924476285,6.60530368116115
141000,1358000,5059,0,0,2.32281511576597,0.0467817107155208
149000,1358000,5060,0,0.41052261562801,1.98751875915842,1.45889433869865
157000,1358000,5061,0,0.00451303600011802,2.30822121479874,2.35132848543426
165000,1358000,5062,0,0.0449196944531468,1.61123426878688,2.37953901620969
173000,1358000,5063,0,0,5.10152038297393,7.70109546079048
181000,1358000,5064,0,2.47866667385774,18.9906935519461,5.09230286046842
189000,1358000,5065,0,1.55900792370253,7.8170834369705,9.48739179676655
197000,1358000,5066,0,1.66543013313959,10.2003121894962,13.9602575587276
205000,1358000,5067,0,6.64312492871286,13.9920365514175,11.2773455900554
213000,1358000,5068,0,1.84960314851158,13.9584007571228,10.1004286439952
221000,1358000,5069,0,6.47286691683068,6.4975446415264,6.98147516537688
229000,1358000,5070,0,4.73677227296895,2.02586400053968,12.1346112624216
237000,1358000,5071,0,7.24592645781186,1.80001821858953,17.7679975426153
245000,1358000,5072,0,9.44052112249613,4.02490191705438,18.603762919125
253000,1358000,5073,0,5.57291231826056,8.56008883194016,14.8024405443166
261000,1358000,5074,0,5.13458984022419,0.862504273840864,11.9322823958837
269000,1358000,5075,0,2.41399557795188,3.28925516558635,10.8618821518135
277000,1358000,5076,0,2.90061662111029,0.856813326403565,8.45893353849799
285000,1358000,5077,0,3.78862955377672,0.804602340875549,14.8467427844176
293000,1358000,5078,0,5.75012225077959,1.76284178036187,16.3483587768991
301000,1358000,5079,0,2.13169209948022,0.48572975657203,16.8588013177023
309000,1358000,5080,0,10.6213746084474,1.99903819997151,23.3726475926571
317000,1358000,5081,0,9.34136333550592,0,14.3948298229688
-27000,1350000,5334,0,4.61526473238913,0,0
-19000,1350000,5335,0,7.26281217500646,0,0
-11000,1350000,5336,0,0,0,0
-3000,1350000,5337,0,0,0,0
5000,1350000,5338,0,0,0,0
13000,1350000,5339,0,0,0,0
21000,1350000,5340,0,0.0119890092170416,0,0
29000,1350000,5341,0,0.319671753708002,0,0
37000,1350000,5342,0,1.30485634731425,0,0
45000,1350000,5343,0,0.353990988492553,0,0
53000,1350000,5344,0,1.70376840875262,0,0
61000,1350000,5345,0,0.375289116100927,0,0
69000,1350000,5346,0,0.355478828464544,0,0
77000,1350000,5347,0,0.779266363731926,0,0
85000,1350000,5348,0,0.26328469870578,0.00487388649314355,0
93000,1350000,5349,0,0.666353739471967,0.00114832219793761,0
101000,1350000,5350,0,1.5928317597802,1.63438859281851,1.46193316851235
109000,1350000,5351,0,1.40493778282109,2.77044167057425,0.783754446183056
117000,1350000,5352,0,3.18481426703525,6.23081413764839,0.961253780928592
125000,1350000,5353,0,1.66208586624897,6.46030322073814,1.19731663417334
133000,1350000,5354,0,0.0777402506301491,17.0016752470177,3.46913048342421
141000,1350000,5355,0,0.125768120027274,2.37586827942579,0
157000,1350000,5357,0,0.847858403718085,16.4941364473116,0
165000,1350000,5358,0,0.478118094184306,5.11596653069004,0.372588235384061
173000,1350000,5359,0,0.447473398914975,14.4018331766291,1.62052806379311
181000,1350000,5360,0,0,6.07255552031297,2.84289711831599
189000,1350000,5361,0,1.46081735321944,13.1450403746421,7.48622884502201
197000,1350000,5362,0,0.847051805440574,7.81658468808443,12.5909034066023
205000,1350000,5363,0,3.13083258624466,25.507003087685,5.4997020501391
213000,1350000,5364,0,12.8346888325065,15.2600605086083,15.012636387458
221000,1350000,5365,0,1.8312089718542,11.4447835766764,8.12884870693669
229000,1350000,5366,0,2.04070333069049,7.47998136010152,5.18486176003635
237000,1350000,5367,0,3.8155576608819,5.83815707945324,14.7922974410217
245000,1350000,5368,0,7.16778890924224,2.62441643094431,18.3430399760481
253000,1350000,5369,0,7.00539511014675,3.93434882562076,12.7665033380898
261000,1350000,5370,0,4.94637215347756,1.44775663438274,10.4385781190855
269000,1350000,5371,0,2.50163926321842,2.16484706967653,11.8103517861321
277000,1350000,5372,0,5.74703466973061,3.42194424393582,12.4889309184885
285000,1350000,5373,0,6.25176423646468,3.74889117837763,23.7916733895936
293000,1350000,5374,0,7.95315579792273,2.92840454081537,18.9628978481787
301000,1350000,5375,0,3.97928075152879,3.09874142248616,12.4631804592186
309000,1350000,5376,0,3.18197816296322,0.731433043382612,12.9568641413237
