"","x","y","cell","Alder","Ash","Basswood","Beech","Birch","Black gum","Buckeye","Cedar/juniper","Cherry","Dogwood","Elm","Fir","Hackberry","Hemlock","Hickory","Ironwood","Maple","No tree","Oak","Other hardwood","Pine","Poplar","Spruce","Sycamore","Tamarack","Tulip poplar","Unknown tree","Walnut","Willow"
"1153",77000,1446000,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106776725877695,0,0,0.231718127667363,0,0,0,0
"1231",85000,1446000,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000650418890368972,0,0,2.44301653583939,0,0,0,0.000650418890368972
"1310",93000,1446000,1797,0,0,0,0,0,0,0,0,0,0,0.000269164182260808,0,0,0,0,0,0,0,0,0,0,0.11167589474861,1.48141442994758,0,4.75624599941948,0,0,0,0.0500564689677853
"1389",101000,1446000,1798,0,0,0,0,0.341573075824918,0,0,2.20104937567264,0,0,0,1.34570259480295,0,0,0,0,0,0,0,0,0,2.43578089145112,2.103988959585,0,2.83287448306362,0,0,0,0
"1468",109000,1446000,1799,0,0.0109443523734134,0,0,0,0,0,0.574811766586359,0,0,0,0,0,0,0,0,0,0,0,0,0.0324552747324105,0.788373167315463,0.464831448406246,0,3.07974581910529,0,0,0,0
"1544",117000,1446000,1800,0,0.000127110639817453,0,0,0,0,0,2.35709196588633,0,0,0.852171326929067,2.21814146654418,0,0,0,0,0,0,0,0,0,13.5461271118839,2.7928867350597,0,3.32387859671755,0,0,0,0.192038883571992
"208",-19000,1438000,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287",-11000,1438000,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016514171612761,0,0,0,0,0,0,0,0,0,0
"366",-3000,1438000,2081,0,0,0,0,0,0,0,0,0,0,0.00014294023970976,0,0,0,0,0,0,0,0.0423353893873121,0,0,0,0,0,0,0,0,0,0
"445",5000,1438000,2082,0,0,0.389344383934557,0,0,0,0,0,0,0,0.389344383934557,0,0,0,0,0,0,0,0.0198707371400834,0,0,2.73933471732629,0,0,0,0,0,0,0
"524",13000,1438000,2083,0,0,0,0,0,0,0,0,0,0,0.0701390378190143,0,0,0,0,0,0,0,0.00276031345362982,0,0,0.136731319052081,0,0,0,0,0,0,0
"602",21000,1438000,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331898269790919,0,0,0,0,0,0,0
"680",29000,1438000,2085,0,0.00504928734087724,0,0,0,0,0,0,0,0,0.0517247166169776,0,0,0,0,0,0,0,0.140444017935381,0,0,0.769991836107598,0,0,0,0,0,0,0
"759",37000,1438000,2086,0,0,0,0,0,0,0,0,0,0,0.0478861956656355,0,0,0,0,0,0,0,0.278214953211107,0,0,0.974170427609108,0,0,0,0,0,0,0
"838",45000,1438000,2087,0,0,0,0,0,0,0,0,0,0,0.0110872669382489,0,0,0,0,0,0,0,0.500128936635067,0,0,0.640652391598855,0,0,0,0,0,0,0
"917",53000,1438000,2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234220869001724,0,0,1.03113031140683,0,0,0,0,0,0,0
"996",61000,1438000,2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200664385165588,0,0,0,0,0,0,0
"1074",69000,1438000,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227967515095208,0,0,0,0,0,0,0
"1152",77000,1438000,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469819596424543,0,0,0.393149010932233,0,0,0.0943859526673303,0,0,0,0
"1230",85000,1438000,2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89910899695844,0,0,0,0,0,0,0
"1309",93000,1438000,2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150532195855495,0,0,0.227720666994028,0,0,0,0
"1388",101000,1438000,2094,0,0.0605075055691434,0,0,0.0297804696559316,0,0,0.111777330615645,0,0,0.103620686810711,0.659223951196208,0,0,0,0,0,0,0.00620039918255443,0,0.479354181187896,2.25617801288775,0.667633768335669,0,3.69638165830365,0,0,0,0
"1467",109000,1438000,2095,0,0.0201287786420584,0,0,0.402604650433351,0,0,0.592157465471046,0,0,0.475977389558331,0.229084443738511,0,0,0,0,0,0,0.0372843153745933,0,0.257077880115041,0.533098460195098,1.3528480815741,0,3.32746476508883,0,0,0,0
"1543",117000,1438000,2096,0,3.62195701856331,0,0,0.704417828383755,0,0,0.352297141513824,0,0,2.73539211656272,0.388715066375075,0,0,0,0,0,0,0,0,0.671872411941966,3.06535314840872,0.544241406831532,0,3.76155572487619,0,0,0,0.377936838741026
"1619",125000,1438000,2097,0,0.0872686913960522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13460341096786,0,0,0,0,0,0,0
"1695",133000,1438000,2098,0,1.94916724863684,0,0,0.142000343169419,0,0,1.26763252155123,0,0,0.577467943325803,2.31650165154511,0,0,0,0,0.012511102145977,0,0.557906921431921,0,0,7.33453482259727,0.485499773734896,0,0.0947620263643529,0,0,0,0.024790582526183
"1775",141000,1438000,2099,0,0.0210367207353204,0,0,0.404879880806968,0,0,4.30709493327748,0,0,0.0171553739887218,0,0,0,0,0,0,0,0,0,0,11.8975468412826,1.47196275219432,0,1.93683684744871,0,0,0,0.368865377812149
"1856",149000,1438000,2100,0,0,0,0,9.93874818470848,0,0,2.87190659719228,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6974038694773,1.8938550738826,0,0.485498595905084,0,0,0,0
"207",-19000,1430000,2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3351902183228,0,0,0,0,0,0,0,0,0,0
"286",-11000,1430000,2376,0,0,0.00202810721398115,0,0,0,0,0,0,0,0.00202810721398115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"365",-3000,1430000,2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444",5000,1430000,2378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"523",13000,1430000,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963742909073566,0,0,0,0,0,0,0
"601",21000,1430000,2380,0,0,0,0,0,0,0,0,0,0,0.698038242053085,0,0,0,0,0,0,0,0.017753647688001,0,0,0.736419860088357,0,0,0,0,0,0,0.0138894991527812
"679",29000,1430000,2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022993350542086,0,0,1.01988241509467,0,0,0,0,0,0,0
"758",37000,1430000,2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827409008928707,0,0,0.158753814892451,0,0,0,0,0,0,0
"837",45000,1430000,2383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322676062781497,0,0,0.0773284831913587,0,0,0,0,0,0,0
"916",53000,1430000,2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557273003755296,0,0,0.110227395105516,0,0,0,0,0,0,0
"995",61000,1430000,2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00671556590709644,0,0,0.0706367818753706,0,0,0.00233400858649436,0,0,0,0
"1073",69000,1430000,2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162909966174962,0,0,0.138316174190673,0,0,0,0,0,0,0
"1151",77000,1430000,2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293319621355516,0,0,0.131958157202739,0.00202550975550203,0,0.0372023300217128,0,0,0,0
"1229",85000,1430000,2388,0,0.0425902390510681,0,0,0.0468317404989034,0,0,0,0,0,0.713608469960882,0,0,0,0,0,0.55014819190833,0,0.101379378878114,0,0,0.545699952799292,0.0468317404989034,0,4.57785886452145,0,0,0,0
"1308",93000,1430000,2389,0,0.000599849768798895,0,0,0.0173879073511585,0,0,0,0,0,0.0815474526885007,0,0,0,0,0,0,0,0,0,0.0127938896192833,1.81964326336196,1.55835231970015,0,1.27356966484656,0,0,0,0
"1387",101000,1430000,2390,0,0.424268672925186,0,0,0.650439136922346,0,0,0.542799669481927,0,0,0.769383388917944,3.15982347793302,0,0,0,0,0,0,0.053030656273334,0,0,5.50605334977783,4.46105901984278,0,5.96632774005103,0,0,0,0
"1466",109000,1430000,2391,0,4.78773848527705,0,0,0.029837820070887,0,0,0.844408232362865,0,0,0.0167862363951211,0.0010400526648455,0,0,0,0,0,0,2.20003764434447,0,0,4.81740022784482,0.715738083713887,0,8.34097060263731,0,0,0,0
"1542",117000,1430000,2392,0,0.634405507185435,0,0,0.103400119886546,0,0,0.0307324135886067,0,0,0.233379746192782,0,0,0,0,0,0,0,0,0,0,0.649675887191985,0.686242814134021,0,1.79486941177156,0,0,0,0
"1618",125000,1430000,2393,0.00383241959875201,0.906877740610746,0,0,1.70330809652968,0,0,0.39216406410535,0,0,0.184737638625375,0.879846545079245,0,0,0,0,0,0,0,0,0.478923128084662,4.66625478510012,4.77078465488752,0,6.99426170965014,0,0,0,0
"1694",133000,1430000,2394,0,1.17510418556371,0,0,2.03399875479795,0,0,6.95624196349663,0,0,0.218799303473212,0.0995986438183224,0,0,0,0,0,0,0.179538413450557,0,0.787597529069406,13.9358995214928,3.67142667036032,0,2.81560646872794,0,0,0,0.024426845836056
"1774",141000,1430000,2395,0,0.0654176522230148,0,0,1.29490593781576,0,0,7.86493319774403,0,0,0,0.715199511637694,0,0,0,0,0,0,0,0,0,0.84616884745722,4.16730599744967,0,17.4953255053955,0,0,0,0
"1855",149000,1430000,2396,0,0.000541534962170023,0,0,0.699468164438664,0,0,3.72379236160625,0,0,0.00152600402587377,0.661683561169823,0,0,0,0,0,0,0,0,0.0650046481044708,0.272446252873056,4.54395506166963,0,6.75945621875922,0,0,0,0.000157188492282831
"1937",157000,1430000,2397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.1641652340581,0,0,1.18035593551376,0,0,0,0.665781067485635
"206",-19000,1422000,2671,0,0,0.27477444778578,0,0,0,0,0,0,0,0.404641562520129,0,0,0,0,0,0,0,0.250469638049076,0,0,0.870429611229858,0,0,0,0,0,0,0
"285",-11000,1422000,2672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364",-3000,1422000,2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443",5000,1422000,2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"522",13000,1422000,2675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000575827940863018,0,0,0.0972875240838137,0,0,0,0,0,0,0
"600",21000,1422000,2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000843834812604747,0,0,0.75674894067217,0,0,0,0,0,0,0
"678",29000,1422000,2677,0,0,0,0,0,0,0,0,0,0,0.0153129588282114,0,0,0,0,0,0,0,0.0546404341817726,0,0,0.425880390021951,0,0,0,0,0,0,0
"757",37000,1422000,2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712730348973987,0,0,1.24114667678448,0,0,0,0,0,0,0
"836",45000,1422000,2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078357165322493,0,0,0.841111341342084,0,0,0,0,0,0,0
"915",53000,1422000,2680,0,0.000853900196606358,0,0,0,0,0,0,0,0,0.00238154967880842,0,0,0,0,0,0,0,0.0996127124360822,0,0,0.241614584970804,0,0,0,0,0,0,0
"994",61000,1422000,2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00342261292951957,0,0,0.644242387350536,0,0,0.00107667828398305,0,0,0,0
"1072",69000,1422000,2682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047139822718933,0,0,0.171694029138049,0,0,0,0,0,0,0
"1150",77000,1422000,2683,0,0,0,0,0.00428176608122046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41849003681459,0,0,0.0507469597912079,0,0,0,0
"1228",85000,1422000,2684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94842196912955,0.240718153569334,0,0.274944172329778,0,0,0,0
"1307",93000,1422000,2685,0,0.139366825740739,0.00851281882874741,0,0.0549247496052271,0,0,0,0,0,0.0148302004496665,0.661994628902617,0,0,0,0,0,0,0.125842382313276,0,0,1.26489620237006,0.471560659581044,0,2.1176437291688,0,0,0,0
"1386",101000,1422000,2686,0,0.178550752818574,0,0,0.0135495947067893,0,0,0.421946176555176,0,0,0.0120200957962979,0.0227597644678181,0,0,0,0,0,0,0,0,0,0.552233992805636,0.903427448315222,0,3.19536944435285,0,0,0,0
"1465",109000,1422000,2687,0,0,0,0,0,0,0,1.16370371587114,0,0,0,0,0,0,0,0,0,0,0,0,0.426058748479892,0.150319926285003,0.271614377898533,0,4.67773620911584,0,0,0,0
"1541",117000,1422000,2688,0,0.212320628872004,0,0,0,0,0,0.0784614940028899,0,0,0,0,0,0,0,0,0,0,0.00136783241064387,0,0.270229695177726,0.219610759595908,0.195875629098005,0,1.42516786667402,0,0,0,0
"1617",125000,1422000,2689,0,0.00456650832416669,0,0,0.278539729907733,0,0,0,0,0,0,0.160915390492712,0,0,0,0,0,0,0,0,0.484929059808463,1.6099584310973,5.82353372606074,0,2.82182138547578,0,0,0,0
"1693",133000,1422000,2690,0,0.931658600012746,0,0,2.267747118047,0,0,0.670835048096147,0,0,3.86249456535402,0.0632806412477624,0,0,0,0,0,0,0,0,1.76525047124612,7.14665144802293,1.85169573239183,0,2.04231807680549,0,0,0,0
"1773",141000,1422000,2691,0,0.762813019064374,0,0,0.118244574516223,0,0,3.9241739567057,0,0,0,0.334733361950124,0,0,0,0,0,0,0,0,1.19693437920371,0.874751583324302,1.62825298721197,0,8.8978295740029,0,0,0,0
"1854",149000,1422000,2692,0,0,0,0,0,0,0,3.86973904403889,0,0,0,0.0128586235645133,0,0,0,0,0,0,0,0,0.0155891239089718,1.33850364452701,1.34726090938596,0,11.298097602941,0,0,0,0.0212739135930838
"1936",157000,1422000,2693,0.118028180690489,0.809378145694266,0,0,0.286332187950671,0,0,5.09772509259154,0,0,0,0.0252422100075318,0,0,0,0,0.0411350322227906,0,0,0,0,0.886919499094885,1.60443503033447,0,6.13902459657761,0,0,0,0.0142983013109514
"2017",165000,1422000,2694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591822625010271,0.00339606934607292,0,0,0.966272440606264,0,0,0,0.68522006099021
"205",-19000,1414000,2967,0,0.0270942681147926,0,0,0,0,0,0,0,0,0.0454142203632785,0,0,0,0,0,0,0,0.598927302221521,0,0,0.00546047046743132,0,0,0,0,0,0,0
"284",-11000,1414000,2968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"363",-3000,1414000,2969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442",5000,1414000,2970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"521",13000,1414000,2971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00865046974473172,0,0,0,0,0,0,0
"599",21000,1414000,2972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"677",29000,1414000,2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168994056143231,0,0,0.406307781719532,0,0,0,0,0,0,0
"756",37000,1414000,2974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18887747844873e-06,0,0,0.0114277226005596,0,0,0,0,0,0,0
"835",45000,1414000,2975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658642794757415,0,0,0,0,0,0,0
"914",53000,1414000,2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172064308517425,0,0,0.00315761100546908,0,0,0,0
"993",61000,1414000,2977,0,0.0122926863413386,0,0,0.0801888121595975,0,0,0,0,0,0.0396230182701598,0.286244511680692,0,0,0,0,0,0,0.386322369885609,0,0,2.14626192357747,0.893154461810987,0,1.01176937520283,0,0,0,0
"1071",69000,1414000,2978,0,0,0,0,0,0,0,0,0,0,0,1.40454590980024,0,0,0,0,0,0,0.0363596058281339,0,0,4.47859447047661,0.958789664464191,0,5.98397814013117,0,0,0,0
"1149",77000,1414000,2979,0,0,0,0,0.0600470096085359,0,0,0,0,0,0,0.173301403749046,0,0,0,0,0,0,0.329415985320873,0,0,1.59212236969904,0.0685235072833385,0,1.49649769154146,0,0,0,0.00327133194391392
