"","x","y","cell","Grass","Temperate Broadleaf Deciduous Tree","Temperate Needleleaf Deciduous Tree","Temperate Needleleaf Evergreen Tree","NA"
"1582",125000,1126000,13641,0,58,42,38,0
"1583",125000,1134000,13345,2,62,19,45,0
"1584",125000,1142000,13049,7,35,40,48,0
"1585",125000,1150000,12753,16,44,15,55,0
"1586",125000,1158000,12457,1,27,43,59,0
"1587",125000,1166000,12161,7,28,16,81,0
"1588",125000,1174000,11865,10,30,30,76,0
"1589",125000,1182000,11569,8,47,63,40,0
"1590",125000,1190000,11273,0,36,53,63,0
"1591",125000,1198000,10977,2,16,58,84,0
"1592",125000,1206000,10681,0,1,16,115,0
"1593",125000,1214000,10385,0,12,17,97,0
"1594",125000,1222000,10089,9,35,0,90,0
"1595",125000,1230000,9793,0,43,0,99,0
"1596",125000,1238000,9497,0,55,5,86,0
"1597",125000,1246000,9201,1,62,16,69,0
"1598",125000,1254000,8905,2,64,11,57,0
"1599",125000,1262000,8609,2,93,11,30,0
"1600",125000,1270000,8313,4,48,4,76,0
"1601",125000,1278000,8017,5,8,10,103,0
"1602",125000,1286000,7721,3,19,19,99,0
"1603",125000,1294000,7425,14,51,18,47,0
"1604",125000,1302000,7129,5,51,26,30,0
"1605",125000,1310000,6833,2,65,27,38,0
"1606",125000,1318000,6537,2,26,6,92,0
"1607",125000,1342000,5649,0,11,14,11,0
"1608",125000,1350000,5353,0,9,88,15,0
"1609",125000,1358000,5057,0,0,108,36,0
"1610",125000,1366000,4761,3,0,99,12,0
"1611",125000,1374000,4465,4,12,97,31,0
"1612",125000,1382000,4169,0,1,113,20,0
"1613",125000,1390000,3873,0,6,116,16,0
"1614",125000,1398000,3577,3,2,81,62,0
"1615",125000,1406000,3281,5,3,70,54,0
"1616",125000,1414000,2985,9,5,61,21,0
"1617",125000,1422000,2689,4,27,59,60,0
"1618",125000,1430000,2393,16,53,47,28,0
"1619",125000,1438000,2097,6,4,0,0,0
"1620",133000,830000,24594,104,0,0,0,0
"1621",133000,838000,24298,129,9,0,0,0
"1622",133000,846000,24002,126,8,0,0,0
"1623",133000,854000,23706,138,0,0,0,0
"1624",133000,862000,23410,108,6,0,0,0
"1625",133000,870000,23114,106,4,0,0,0
"1626",133000,878000,22818,112,26,0,0,0
"1627",133000,886000,22522,99,41,0,0,0
"1628",133000,894000,22226,57,73,0,0,0
"1629",133000,902000,21930,84,50,0,0,0
"1630",133000,910000,21634,101,21,0,0,0
"1631",133000,918000,21338,89,19,0,0,0
"1632",133000,926000,21042,128,0,0,0,0
"1633",133000,934000,20746,128,6,0,0,0
"1634",133000,942000,20450,134,0,0,0,0
"1635",133000,950000,20154,128,4,0,0,0
"1636",133000,958000,19858,89,23,0,0,0
"1637",133000,966000,19562,129,11,0,0,0
"1638",133000,974000,19266,91,49,0,0,0
"1639",133000,982000,18970,36,92,0,0,0
"1640",133000,990000,18674,2,124,0,0,0
"1641",133000,998000,18378,0,110,0,0,0
"1642",133000,1006000,18082,1,133,0,0,0
"1643",133000,1014000,17786,15,115,0,0,0
"1644",133000,1022000,17490,3,132,5,0,0
"1645",133000,1030000,17194,7,137,2,0,0
"1646",133000,1038000,16898,12,122,3,3,0
"1647",133000,1046000,16602,18,106,12,0,0
"1648",133000,1054000,16306,29,108,5,0,0
"1649",133000,1062000,16010,1,130,16,1,0
"1650",133000,1070000,15714,4,115,23,0,0
"1651",133000,1078000,15418,1,128,13,0,0
"1652",133000,1086000,15122,1,118,19,0,0
"1653",133000,1094000,14826,2,122,22,0,0
"1654",133000,1102000,14530,0,113,30,3,0
"1655",133000,1110000,14234,0,101,32,1,0
"1656",133000,1118000,13938,0,98,34,12,0
"1657",133000,1126000,13642,0,69,31,38,0
"1658",133000,1134000,13346,0,77,0,41,0
"1659",133000,1142000,13050,2,58,32,48,0
"1660",133000,1150000,12754,1,81,19,43,0
"1661",133000,1158000,12458,0,87,18,25,0
"1662",133000,1166000,12162,0,90,20,24,0
"1663",133000,1174000,11866,0,69,20,35,0
"1664",133000,1182000,11570,6,61,17,62,0
"1665",133000,1190000,11274,1,44,9,82,0
"1666",133000,1198000,10978,0,53,24,75,0
"1667",133000,1206000,10682,1,8,32,111,0
"1668",133000,1214000,10386,2,42,4,98,0
"1669",133000,1222000,10090,8,66,8,70,0
"1670",133000,1230000,9794,2,54,4,88,0
"1671",133000,1238000,9498,2,38,6,60,0
"1672",133000,1246000,9202,0,39,21,66,0
"1673",133000,1254000,8906,4,51,10,77,0
"1674",133000,1262000,8610,2,47,16,81,0
"1675",133000,1270000,8314,0,61,2,83,0
"1676",133000,1278000,8018,6,30,3,51,0
"1677",133000,1286000,7722,4,26,4,82,0
"1678",133000,1294000,7426,2,57,25,24,0
"1679",133000,1302000,7130,5,37,30,50,0
"1680",133000,1310000,6834,0,73,9,62,0
"1681",133000,1318000,6538,6,55,4,55,0
"1682",133000,1334000,5946,0,27,0,9,0
"1683",133000,1342000,5650,0,28,0,14,0
"1684",133000,1350000,5354,0,2,31,13,0
"1685",133000,1358000,5058,0,3,117,30,0
"1686",133000,1366000,4762,2,0,103,3,0
"1687",133000,1374000,4466,0,2,83,59,0
"1688",133000,1382000,4170,0,7,66,71,0
"1689",133000,1390000,3874,1,21,83,43,0
"1690",133000,1398000,3578,4,4,71,65,0
"1691",133000,1406000,3282,3,1,88,50,0
"1692",133000,1414000,2986,4,10,57,53,0
"1693",133000,1422000,2690,0,55,41,54,0
"1694",133000,1430000,2394,2,79,27,46,0
"1695",133000,1438000,2098,2,21,4,5,0
"1696",133000,1462000,1210,2,4,0,0,0
"1697",133000,1470000,914,0,5,11,4,0
"1698",133000,1478000,618,0,0,1,1,0
"1699",141000,830000,24595,138,0,0,0,0
"1700",141000,838000,24299,122,6,0,0,0
"1701",141000,846000,24003,116,0,0,0,0
"1702",141000,854000,23707,112,0,0,0,0
"1703",141000,862000,23411,126,0,0,0,0
"1704",141000,870000,23115,99,29,0,0,0
"1705",141000,878000,22819,136,0,0,0,0
"1706",141000,886000,22523,60,74,0,0,0
"1707",141000,894000,22227,25,111,0,0,0
"1708",141000,902000,21931,20,116,0,0,0
"1709",141000,910000,21635,77,55,0,0,0
"1710",141000,918000,21339,111,23,0,0,0
"1711",141000,926000,21043,63,53,0,0,0
"1712",141000,934000,20747,143,9,0,0,0
"1713",141000,942000,20451,113,25,0,0,0
"1714",141000,950000,20155,96,22,0,0,0
"1715",141000,958000,19859,1,127,0,0,0
"1716",141000,966000,19563,38,108,0,0,0
"1717",141000,974000,19267,31,107,0,0,0
"1718",141000,982000,18971,1,137,0,0,0
"1719",141000,990000,18675,0,130,0,0,0
"1720",141000,998000,18379,0,130,0,0,0
"1721",141000,1006000,18083,0,138,0,0,0
"1722",141000,1014000,17787,0,128,0,0,0
"1723",141000,1022000,17491,2,110,2,0,0
"1724",141000,1030000,17195,8,126,6,0,0
"1725",141000,1038000,16899,45,81,4,0,0
"1726",141000,1046000,16603,24,103,7,0,0
"1727",141000,1054000,16307,34,102,2,0,0
"1728",141000,1062000,16011,37,108,7,0,0
"1729",141000,1070000,15715,0,106,38,0,0
"1730",141000,1078000,15419,0,125,13,0,0
"1731",141000,1086000,15123,24,120,6,0,0
"1732",141000,1094000,14827,8,116,8,0,0
"1733",141000,1102000,14531,9,106,2,7,0
"1734",141000,1110000,14235,7,96,16,19,0
"1735",141000,1118000,13939,0,51,20,71,0
"1736",141000,1126000,13643,2,82,26,32,0
"1737",141000,1134000,13347,0,97,1,36,0
"1738",141000,1142000,13051,6,57,12,67,0
"1739",141000,1150000,12755,5,34,9,82,0
"1740",141000,1158000,12459,3,64,34,39,0
"1741",141000,1166000,12163,0,80,8,50,0
"1742",141000,1174000,11867,1,73,33,35,0
"1743",141000,1182000,11571,4,81,18,51,0
"1744",141000,1190000,11275,5,16,35,84,0
"1745",141000,1198000,10979,0,40,6,84,0
"1746",141000,1206000,10683,1,27,20,76,0
"1747",141000,1214000,10387,2,22,3,57,0
"1748",141000,1222000,10091,1,54,2,59,0
"1749",141000,1230000,9795,1,64,6,53,0
"1750",141000,1238000,9499,0,45,9,36,0
"1751",141000,1246000,9203,5,52,20,47,0
"1752",141000,1254000,8907,1,79,3,59,0
"1753",141000,1262000,8611,1,40,5,94,0
"1754",141000,1270000,8315,1,30,8,71,0
"1755",141000,1278000,8019,0,47,9,74,0
"1756",141000,1286000,7723,2,28,26,66,0
"1757",141000,1294000,7427,0,49,27,46,0
"1758",141000,1302000,7131,4,68,23,47,0
"1759",141000,1310000,6835,0,52,25,67,0
"1760",141000,1318000,6539,2,31,16,57,0
"1761",141000,1326000,6243,6,0,0,2,0
"1762",141000,1334000,5947,0,44,4,24,0
"1763",141000,1342000,5651,0,12,0,8,0
"1764",141000,1350000,5355,0,2,10,0,0
"1765",141000,1358000,5059,1,0,114,7,0
"1766",141000,1366000,4763,1,0,110,7,0
"1767",141000,1374000,4467,2,4,118,22,0
"1768",141000,1382000,4171,0,17,75,56,0
"1769",141000,1390000,3875,0,21,55,68,0
"1770",141000,1398000,3579,2,9,49,88,0
"1771",141000,1406000,3283,1,10,73,60,0
"1772",141000,1414000,2987,0,12,47,71,0
"1773",141000,1422000,2691,0,25,55,60,0
"1774",141000,1430000,2395,0,19,78,49,0
"1775",141000,1438000,2099,1,74,28,21,0
"1776",141000,1462000,1211,4,6,18,6,0
"1777",141000,1470000,915,0,16,53,69,0
"1778",141000,1478000,619,1,21,78,42,0
"1779",141000,1486000,323,4,23,11,18,0
"1780",149000,822000,24892,14,0,0,0,0
"1781",149000,830000,24596,142,0,0,0,0
"1782",149000,838000,24300,126,4,0,0,0
"1783",149000,846000,24004,115,1,0,0,0
"1784",149000,854000,23708,134,0,0,0,0
"1785",149000,862000,23412,104,0,0,0,0
"1786",149000,870000,23116,128,6,0,0,0
"1787",149000,878000,22820,113,27,0,0,0
"1788",149000,886000,22524,114,32,0,0,0
"1789",149000,894000,22228,42,102,0,0,0
"1790",149000,902000,21932,5,133,0,0,0
"1791",149000,910000,21636,42,104,0,0,0
"1792",149000,918000,21340,50,82,0,0,0
"1793",149000,926000,21044,54,80,0,0,0
"1794",149000,934000,20748,60,84,0,0,0
"1795",149000,942000,20452,43,103,0,0,0
"1796",149000,950000,20156,17,121,0,0,0
"1797",149000,958000,19860,0,128,0,0,0
"1798",149000,966000,19564,16,132,0,0,0
"1799",149000,974000,19268,1,141,0,0,0
"1800",149000,982000,18972,0,146,0,0,0
"1801",149000,990000,18676,0,140,0,0,0
"1802",149000,998000,18380,0,132,0,0,0
"1803",149000,1006000,18084,0,139,1,0,0
"1804",149000,1014000,17788,1,123,8,0,0
"1805",149000,1022000,17492,1,118,13,0,0
"1806",149000,1030000,17196,3,107,4,0,0
"1807",149000,1038000,16900,1,124,19,0,0
"1808",149000,1046000,16604,24,108,4,0,0
"1809",149000,1054000,16308,29,111,0,0,0
"1810",149000,1062000,16012,32,112,2,0,0
"1811",149000,1070000,15716,22,95,17,0,0
"1812",149000,1078000,15420,71,72,1,0,0
"1813",149000,1086000,15124,44,88,2,0,0
"1814",149000,1094000,14828,14,94,0,0,0
"1815",149000,1102000,14532,12,107,4,1,0
"1816",149000,1110000,14236,32,85,17,0,0
"1817",149000,1118000,13940,26,71,15,20,0
"1818",149000,1126000,13644,8,68,5,57,0
"1819",149000,1134000,13348,7,82,10,33,0
"1820",149000,1142000,13052,4,23,15,86,0
"1821",149000,1150000,12756,3,36,5,62,0
"1822",149000,1158000,12460,4,25,17,48,0
"1823",149000,1166000,12164,1,87,8,50,0
"1824",149000,1174000,11868,0,41,27,74,0
"1825",149000,1182000,11572,0,35,29,70,0
"1826",149000,1190000,11276,4,4,10,108,0
"1827",149000,1198000,10980,1,11,8,102,0
"1828",149000,1206000,10684,5,11,8,94,0
"1829",149000,1214000,10388,5,41,8,60,0
"1830",149000,1222000,10092,0,56,21,55,0
"1831",149000,1230000,9796,3,33,17,43,0
"1832",149000,1238000,9500,0,19,2,25,0
"1833",149000,1246000,9204,0,36,26,44,0
"1834",149000,1254000,8908,0,50,7,55,0
"1835",149000,1262000,8612,2,20,2,46,0
"1836",149000,1270000,8316,0,29,6,59,0
"1837",149000,1278000,8020,5,45,25,41,0
"1838",149000,1286000,7724,4,43,35,58,0
"1839",149000,1294000,7428,2,41,20,71,0
"1840",149000,1302000,7132,2,52,27,47,0
"1841",149000,1310000,6836,0,38,22,86,0
"1842",149000,1318000,6540,4,41,30,71,0
"1843",149000,1326000,6244,5,61,41,35,0
"1844",149000,1334000,5948,5,72,27,32,0
"1845",149000,1342000,5652,0,4,1,3,0
"1846",149000,1358000,5060,2,13,57,68,0
"1847",149000,1366000,4764,3,0,77,32,0
"1848",149000,1374000,4468,2,14,102,22,0
"1849",149000,1382000,4172,0,8,77,63,0
"1850",149000,1390000,3876,6,21,45,64,0
"1851",149000,1398000,3580,4,2,99,39,0
"1852",149000,1406000,3284,0,23,58,67,0
"1853",149000,1414000,2988,6,34,46,78,0
"1854",149000,1422000,2692,0,12,86,42,0
"1855",149000,1430000,2396,1,28,32,41,0
"1856",149000,1438000,2100,0,37,3,8,0
"1857",149000,1462000,1212,2,2,3,3,0
"1858",149000,1470000,916,1,15,45,45,0
"1859",149000,1478000,620,1,29,61,45,0
"1860",149000,1486000,324,4,9,3,6,0
"1861",157000,822000,24893,32,0,0,0,0
"1862",157000,830000,24597,136,0,0,0,0
"1863",157000,838000,24301,140,0,0,0,0
"1864",157000,846000,24005,104,4,0,0,0
"1865",157000,854000,23709,136,2,0,0,0
"1866",157000,862000,23413,132,6,0,0,0
"1867",157000,870000,23117,140,8,0,0,0
"1868",157000,878000,22821,129,13,0,0,0
"1869",157000,886000,22525,94,58,0,0,0
"1870",157000,894000,22229,8,126,0,0,0
"1871",157000,902000,21933,0,112,0,0,0
"1872",157000,910000,21637,1,119,0,0,0
"1873",157000,918000,21341,2,136,0,0,0
"1874",157000,926000,21045,58,90,0,0,0
"1875",157000,934000,20749,29,119,0,0,0
"1876",157000,942000,20453,1,131,0,0,0
"1877",157000,950000,20157,1,141,0,0,0
"1878",157000,958000,19861,0,140,0,0,0
"1879",157000,966000,19565,0,136,0,0,0
"1880",157000,974000,19269,0,142,0,0,0
"1881",157000,982000,18973,0,144,0,0,0
"1882",157000,990000,18677,1,137,0,0,0
"1883",157000,998000,18381,1,119,0,0,0
"1884",157000,1006000,18085,0,133,3,0,0
"1885",157000,1014000,17789,0,118,10,0,0
"1886",157000,1022000,17493,0,122,12,0,0
"1887",157000,1030000,17197,6,111,5,0,0
"1888",157000,1038000,16901,37,104,1,0,0
"1889",157000,1046000,16605,51,76,1,0,0
"1890",157000,1054000,16309,47,82,9,0,0
"1891",157000,1062000,16013,24,102,0,0,0
"1892",157000,1070000,15717,8,112,2,0,0
"1893",157000,1078000,15421,36,80,0,0,0
"1894",157000,1086000,15125,84,49,3,0,0
"1895",157000,1094000,14829,39,71,0,10,0
"1896",157000,1102000,14533,19,63,3,21,0
"1897",157000,1110000,14237,51,53,13,13,0
"1898",157000,1118000,13941,6,82,26,28,0
"1899",157000,1126000,13645,8,33,12,91,0
"1900",157000,1134000,13349,6,38,26,72,0
"1901",157000,1142000,13053,0,19,0,113,0
"1902",157000,1150000,12757,4,7,7,86,0
"1903",157000,1158000,12461,0,12,3,47,0
"1904",157000,1166000,12165,4,8,5,97,0
"1905",157000,1174000,11869,0,3,11,134,0
"1906",157000,1182000,11573,1,40,6,89,0
"1907",157000,1190000,11277,6,48,10,80,0
"1908",157000,1198000,10981,5,19,17,69,0
"1909",157000,1206000,10685,8,39,12,61,0
"1910",157000,1214000,10389,2,54,12,42,0
"1911",157000,1222000,10093,0,69,6,41,0
"1912",157000,1230000,9797,0,4,0,0,0
"1913",157000,1238000,9501,0,6,2,0,0
"1914",157000,1246000,9205,4,47,12,43,0
"1915",157000,1254000,8909,0,71,8,55,0
"1916",157000,1262000,8613,0,21,5,94,0
"1917",157000,1270000,8317,2,29,14,53,0
"1918",157000,1278000,8021,4,63,20,29,0
"1919",157000,1286000,7725,4,38,27,71,0
"1920",157000,1294000,7429,1,53,28,60,0
"1921",157000,1302000,7133,2,43,21,72,0
"1922",157000,1310000,6837,0,46,30,64,0
"1923",157000,1318000,6541,0,49,24,69,0
"1924",157000,1326000,6245,9,30,29,72,0
"1925",157000,1334000,5949,2,58,41,45,0
"1926",157000,1342000,5653,2,18,9,5,0
"1927",157000,1350000,5357,2,1,17,0,0
"1928",157000,1358000,5061,30,3,43,16,0
"1929",157000,1366000,4765,25,0,56,13,0
"1930",157000,1374000,4469,7,24,50,35,0
"1931",157000,1382000,4173,0,44,44,54,0
"1932",157000,1390000,3877,13,23,60,46,0
"1933",157000,1398000,3581,0,17,83,46,0
"1934",157000,1406000,3285,0,24,59,63,0
"1935",157000,1414000,2989,3,25,54,60,0
"1936",157000,1422000,2693,0,28,68,36,0
"1937",157000,1430000,2397,0,9,1,0,0
"1938",157000,1462000,1213,0,4,0,0,0
"1939",157000,1470000,917,0,2,0,0,0
"1940",157000,1478000,621,0,18,2,4,0
"1941",157000,1486000,325,0,1,0,1,0
"1942",165000,822000,24894,48,0,0,0,0
"1943",165000,830000,24598,143,5,0,0,0
"1944",165000,838000,24302,142,0,0,0,0
"1945",165000,846000,24006,144,0,0,0,0
"1946",165000,854000,23710,150,0,0,0,0
"1947",165000,862000,23414,158,0,0,0,0
"1948",165000,870000,23118,134,4,0,0,0
"1949",165000,878000,22822,122,8,0,0,0
"1950",165000,886000,22526,40,78,0,0,0
"1951",165000,894000,22230,21,113,0,0,0
"1952",165000,902000,21934,1,113,0,0,0
"1953",165000,910000,21638,0,106,0,0,0
"1954",165000,918000,21342,0,134,0,0,0
"1955",165000,926000,21046,0,142,0,0,0
"1956",165000,934000,20750,0,146,0,0,0
"1957",165000,942000,20454,0,144,0,0,0
"1958",165000,950000,20158,10,136,0,0,0
"1959",165000,958000,19862,2,148,2,0,0
"1960",165000,966000,19566,0,148,0,0,0
"1961",165000,974000,19270,2,124,0,0,0
"1962",165000,982000,18974,0,140,0,0,0
"1963",165000,990000,18678,2,138,2,0,0
"1964",165000,998000,18382,0,124,2,0,0
"1965",165000,1006000,18086,1,123,4,0,0
"1966",165000,1014000,17790,0,122,8,0,0
"1967",165000,1022000,17494,0,120,12,0,0
"1968",165000,1030000,17198,14,115,1,0,0
"1969",165000,1038000,16902,80,46,0,0,0
"1970",165000,1046000,16606,25,99,2,0,0
"1971",165000,1054000,16310,13,112,17,0,0
"1972",165000,1062000,16014,12,118,2,0,0
"1973",165000,1070000,15718,3,137,2,0,0
"1974",165000,1078000,15422,8,112,14,0,0
"1975",165000,1086000,15126,24,99,17,0,0
"1976",165000,1094000,14830,8,108,2,0,0
"1977",165000,1102000,14534,47,76,4,3,0
"1978",165000,1110000,14238,76,28,4,12,0
"1979",165000,1118000,13942,1,57,36,52,0
"1980",165000,1126000,13646,9,85,15,39,0
"1981",165000,1134000,13350,12,73,14,23,0
"1982",165000,1142000,13054,4,78,23,33,0
"1983",165000,1150000,12758,2,14,15,101,0
"1984",165000,1158000,12462,1,7,2,80,0
"1985",165000,1166000,12166,0,3,3,58,0
"1986",165000,1174000,11870,4,17,1,84,0
"1987",165000,1182000,11574,0,11,1,64,0
"1988",165000,1190000,11278,2,87,14,41,0
"1989",165000,1198000,10982,0,94,25,43,0
"1990",165000,1206000,10686,4,53,11,44,0
"1991",165000,1214000,10390,9,38,1,52,0
"1992",165000,1222000,10094,4,60,1,45,0
"1993",165000,1230000,9798,1,10,1,2,0
"1994",165000,1238000,9502,0,18,15,1,0
"1995",165000,1246000,9206,7,27,13,21,0
"1996",165000,1254000,8910,4,53,6,61,0
"1997",165000,1262000,8614,5,17,13,97,0
"1998",165000,1270000,8318,1,53,35,51,0
"1999",165000,1278000,8022,0,51,38,57,0
"2000",165000,1286000,7726,0,37,58,37,0
"2001",165000,1294000,7430,0,36,39,79,0
"2002",165000,1302000,7134,0,23,31,100,0
"2003",165000,1310000,6838,3,29,38,88,0
"2004",165000,1318000,6542,0,43,25,80,0
"2005",165000,1326000,6246,0,38,15,91,0
"2006",165000,1334000,5950,5,8,90,57,0
"2007",165000,1342000,5654,4,9,78,37,0
"2008",165000,1350000,5358,10,9,47,8,0
"2009",165000,1358000,5062,25,1,81,15,0
"2010",165000,1366000,4766,26,0,56,10,0
"2011",165000,1374000,4470,1,4,97,26,0
"2012",165000,1382000,4174,0,18,89,37,0
"2013",165000,1390000,3878,5,18,58,67,0
"2014",165000,1398000,3582,0,13,89,40,0
"2015",165000,1406000,3286,1,16,45,66,0
"2016",165000,1414000,2990,0,18,13,21,0
"2017",165000,1422000,2694,0,6,4,2,0
"2018",173000,822000,24895,29,29,0,0,0
"2019",173000,830000,24599,110,8,0,0,0
"2020",173000,838000,24303,125,9,0,0,0
"2021",173000,846000,24007,114,8,0,0,0
"2022",173000,854000,23711,108,8,0,0,0
"2023",173000,862000,23415,130,6,0,0,0
"2024",173000,870000,23119,140,4,0,0,0
"2025",173000,878000,22823,119,21,0,0,0
"2026",173000,886000,22527,91,39,0,0,0
"2027",173000,894000,22231,36,90,0,0,0
"2028",173000,902000,21935,4,120,0,0,0
"2029",173000,910000,21639,0,138,0,0,0
"2030",173000,918000,21343,0,136,0,0,0
"2031",173000,926000,21047,0,140,0,0,0
"2032",173000,934000,20751,0,136,0,0,0
"2033",173000,942000,20455,1,135,0,0,0
"2034",173000,950000,20159,19,115,0,0,0
"2035",173000,958000,19863,10,126,0,0,0
"2036",173000,966000,19567,2,134,0,0,0
"2037",173000,974000,19271,0,106,2,0,0
"2038",173000,982000,18975,0,138,0,0,0
"2039",173000,990000,18679,0,144,0,0,0
"2040",173000,998000,18383,1,127,0,0,0
"2041",173000,1006000,18087,0,121,3,0,0
"2042",173000,1014000,17791,4,118,0,0,0
"2043",173000,1022000,17495,71,56,1,0,0
"2044",173000,1030000,17199,65,75,0,0,0
"2045",173000,1038000,16903,38,92,10,0,0
"2046",173000,1046000,16607,3,104,25,0,0
"2047",173000,1054000,16311,13,109,12,0,0
"2048",173000,1062000,16015,3,143,0,2,0
"2049",173000,1070000,15719,1,129,12,0,0
"2050",173000,1078000,15423,0,118,17,1,0
"2051",173000,1086000,15127,0,94,62,2,0
"2052",173000,1094000,14831,0,71,68,19,0
"2053",173000,1102000,14535,14,56,16,44,0
"2054",173000,1110000,14239,31,47,12,36,0
"2055",173000,1118000,13943,6,59,40,43,0
"2056",173000,1126000,13647,0,94,25,23,0
"2057",173000,1134000,13351,3,104,18,23,0
"2058",173000,1142000,13055,6,71,23,40,0
"2059",173000,1150000,12759,9,25,17,87,0
"2060",173000,1158000,12463,13,23,10,88,0
"2061",173000,1166000,12167,3,22,2,83,0
"2062",173000,1174000,11871,7,10,0,117,0
"2063",173000,1182000,11575,1,13,4,86,0
"2064",173000,1190000,11279,4,73,7,66,0
"2065",173000,1198000,10983,1,96,13,36,0
"2066",173000,1206000,10687,2,47,19,66,0
"2067",173000,1214000,10391,2,52,12,46,0
"2068",173000,1222000,10095,11,58,3,36,0
"2069",173000,1230000,9799,3,44,32,45,0
"2070",173000,1238000,9503,8,31,45,42,0
"2071",173000,1246000,9207,0,20,59,15,0
"2072",173000,1254000,8911,3,17,38,68,0
"2073",173000,1262000,8615,0,2,2,6,0
"2074",173000,1270000,8319,13,22,30,15,0
"2075",173000,1278000,8023,4,30,43,63,0
"2076",173000,1286000,7727,0,25,44,65,0
"2077",173000,1294000,7431,0,51,39,58,0
"2078",173000,1302000,7135,0,68,21,61,0
"2079",173000,1310000,6839,1,40,30,49,0
"2080",173000,1318000,6543,0,27,29,88,0
"2081",173000,1326000,6247,0,24,46,92,0
"2082",173000,1334000,5951,4,6,101,39,0
"2083",173000,1342000,5655,4,12,101,37,0
"2084",173000,1350000,5359,14,9,81,20,0
"2085",173000,1358000,5063,25,0,72,57,0
"2086",173000,1366000,4767,53,0,22,37,0
"2087",173000,1374000,4471,0,6,106,48,0
"2088",173000,1382000,4175,4,14,101,41,0
"2089",173000,1390000,3879,0,27,36,87,0
"2090",173000,1398000,3583,0,7,83,56,0
"2091",173000,1406000,3287,2,8,29,51,0
"2092",181000,822000,24896,3,77,0,0,0
"2093",181000,830000,24600,15,109,0,0,0
"2094",181000,838000,24304,43,93,0,0,0
"2095",181000,846000,24008,33,91,0,0,0
"2096",181000,854000,23712,102,24,0,0,0
"2097",181000,862000,23416,152,0,0,0,0
"2098",181000,870000,23120,124,16,0,0,0
"2099",181000,878000,22824,103,33,0,0,0
"2100",181000,886000,22528,94,28,0,0,0
"2101",181000,894000,22232,51,81,0,0,0
"2102",181000,902000,21936,23,103,0,0,0
"2103",181000,910000,21640,0,146,0,0,0
"2104",181000,918000,21344,0,140,2,0,0
"2105",181000,926000,21048,0,142,0,0,0
"2106",181000,934000,20752,1,129,0,0,0
"2107",181000,942000,20456,4,140,0,0,0
"2108",181000,950000,20160,10,129,1,0,0
"2109",181000,958000,19864,21,109,0,0,0
"2110",181000,966000,19568,2,138,0,0,0
"2111",181000,974000,19272,1,123,0,0,0
"2112",181000,982000,18976,0,76,0,0,0
"2113",181000,990000,18680,1,113,2,0,0
"2114",181000,998000,18384,6,115,11,0,0
"2115",181000,1006000,18088,0,130,2,0,0
"2116",181000,1014000,17792,1,113,0,0,0
"2117",181000,1022000,17496,36,94,0,0,0
"2118",181000,1030000,17200,21,109,0,0,0
"2119",181000,1038000,16904,21,104,7,0,0
"2120",181000,1046000,16608,7,104,9,0,0
"2121",181000,1054000,16312,1,118,15,0,0
"2122",181000,1062000,16016,1,130,23,0,0
"2123",181000,1070000,15720,0,115,26,5,0
"2124",181000,1078000,15424,0,122,19,13,0
"2125",181000,1086000,15128,0,106,38,14,0
"2126",181000,1094000,14832,0,72,47,25,0
"2127",181000,1102000,14536,4,59,26,47,0
"2128",181000,1110000,14240,4,54,47,31,0
"2129",181000,1118000,13944,3,41,14,62,0
"2130",181000,1126000,13648,4,28,37,65,0
"2131",181000,1134000,13352,8,51,22,53,0
"2132",181000,1142000,13056,2,56,20,38,0
"2133",181000,1150000,12760,10,36,8,42,0
"2134",181000,1158000,12464,17,50,17,34,0
"2135",181000,1166000,12168,18,61,11,42,0
"2136",181000,1174000,11872,4,33,22,59,0
"2137",181000,1182000,11576,2,13,10,107,0
"2138",181000,1190000,11280,3,34,9,80,0
"2139",181000,1198000,10984,3,49,25,59,0
"2140",181000,1206000,10688,2,42,32,60,0
"2141",181000,1214000,10392,2,55,11,38,0
"2142",181000,1222000,10096,11,55,13,33,0
"2143",181000,1230000,9800,3,34,33,48,0
"2144",181000,1238000,9504,0,36,37,67,0
"2145",181000,1246000,9208,1,30,57,26,0
"2146",181000,1254000,8912,5,17,48,54,0
"2147",181000,1262000,8616,3,7,12,32,0
"2148",181000,1270000,8320,4,12,19,7,0
"2149",181000,1278000,8024,5,33,26,72,0
"2150",181000,1286000,7728,3,47,28,44,0
"2151",181000,1294000,7432,0,36,46,60,0
"2152",181000,1302000,7136,0,55,24,65,0
"2153",181000,1310000,6840,0,59,13,32,0
"2154",181000,1318000,6544,0,39,36,69,0
"2155",181000,1326000,6248,0,43,37,72,0
"2156",181000,1334000,5952,0,6,108,30,0
"2157",181000,1342000,5656,0,11,106,31,0
"2158",181000,1350000,5360,6,0,105,29,0
"2159",181000,1358000,5064,0,11,110,27,0
"2160",181000,1366000,4768,0,0,118,24,0
"2161",181000,1374000,4472,0,18,107,15,0
"2162",181000,1382000,4176,0,17,56,75,0
"2163",181000,1390000,3880,4,22,48,86,0
"2164",181000,1398000,3584,0,18,28,108,0
"2165",181000,1406000,3288,0,33,8,35,0
"2166",189000,822000,24897,19,63,0,0,0
"2167",189000,830000,24601,28,102,0,0,0
"2168",189000,838000,24305,23,99,0,0,0
