Source,OBJECTID,STATS_,NAME,Tree,DBH,POINT_X,POINT_Y
MortonArboretum,1268,1891.00000000000,Ash,Ashes,8,-87.80614210800,41.80632960900
MortonArboretum,1304,1947.00000000000,Ash,Ashes,12,-87.91434892600,41.71723172800
MortonArboretum,1309,1954.00000000000,Ash,Ashes,10,-87.89522226200,41.72163395700
MortonArboretum,1334,1991.00000000000,Ash,Ashes,10,-87.88680199600,41.73174481700
MortonArboretum,1884,2798.00000000000,Ash,Ashes,12,-88.60136287900,41.95945933700
MortonArboretum,2276,3357.00000000000,Ash,Ashes,8,-88.50829334800,41.73533750300
MortonArboretum,2323,3417.00000000000,Ash,Ashes,8,-88.45337834200,41.84532671900
MortonArboretum,2596,3820.00000000000,Ash,Ashes,12,-88.45372305100,41.99781370200
MortonArboretum,2601,3826.00000000000,Ash,Ashes,24,-88.45374450000,41.99045970500
MortonArboretum,2933,4201.00000000000,Ash,Ashes,12,-88.27789731300,42.02972657400
MortonArboretum,2972,4359.00000000000,Ash,Ashes,10,-88.27052986700,42.06706765900
MortonArboretum,2973,4360.00000000000,Ash,Ashes,12,-88.27054633900,42.06702244500
MortonArboretum,3067,4456.00000000000,Ash,Ashes,12,-88.30153175000,41.93469930500
MortonArboretum,3073,4462.00000000000,Ash,Ashes,12,-88.32015453400,41.92722284600
MortonArboretum,3082,4471.00000000000,Ash,Ashes,12,-88.29162691000,41.92764645700
MortonArboretum,3083,4472.00000000000,Ash,Ashes,10,-88.29163900700,41.92759228200
MortonArboretum,3086,4475.00000000000,Ash,Ashes,10,-88.30135648900,41.92018269600
MortonArboretum,3090,4479.00000000000,Ash,Ashes,12,-88.30156895100,41.92738104700
MortonArboretum,3091,4480.00000000000,Ash,Ashes,12,-88.30155317500,41.92745778200
MortonArboretum,3099,4488.00000000000,Ash,Ashes,18,-88.31237931200,41.91255472200
MortonArboretum,3136,4597.00000000000,Ash,Ashes,14,-88.30147288500,41.96791591400
MortonArboretum,3296,4819.00000000000,Ash,Ashes,24,-88.27224961700,41.78258620800
MortonArboretum,3297,4820.00000000000,Ash,Ashes,18,-88.29128131000,41.76771408400
MortonArboretum,3337,4860.00000000000,Ash,Ashes,12,-88.28217545800,41.84070452300
MortonArboretum,3349,4872.00000000000,Ash,Ashes,12,-88.31877395200,41.82542043000
MortonArboretum,3350,4873.00000000000,Ash,Ashes,24,-88.31869251200,41.82549468000
MortonArboretum,3364,4887.00000000000,Ash,Ashes,12,-88.27273538600,41.82630501200
MortonArboretum,3382,4905.00000000000,Ash,Ashes,10,-88.30146200800,41.81121750200
MortonArboretum,3416,4939.00000000000,Ash,Ashes,18,-88.32058208400,41.78887270600
MortonArboretum,3420,4943.00000000000,Ash,Ashes,12,-88.28186372900,41.78973753500
MortonArboretum,3435,4958.00000000000,Ash,Ashes,10,-88.30110080900,41.77468885000
MortonArboretum,3467,5066.00000000000,Ash,Ashes,10,-88.26295693900,41.81927781900
MortonArboretum,3468,5067.00000000000,Ash,Ashes,10,-88.26294241200,41.81932886700
MortonArboretum,3486,5093.00000000000,Ash,Ashes,10,-88.26253364300,41.78292704800
MortonArboretum,3497,5110.00000000000,Ash,Ashes,15,-88.32295095000,41.81087194600
MortonArboretum,3546,5161.00000000000,Ash,Ashes,6,-87.92415181100,41.71625421900
MortonArboretum,3560,5175.00000000000,Ash,Ashes,8,-87.95276146500,41.69982640200
MortonArboretum,3757,5504.00000000000,Ash,Ashes,8,-88.25295253100,41.79778021900
MortonArboretum,3852,5643.00000000000,Ash,Ashes,8,-87.95928741300,41.93507391200
MortonArboretum,3853,5644.00000000000,Ash,Ashes,8,-87.95931276200,41.93513935900
MortonArboretum,3861,5652.00000000000,Ash,Ashes,6,-87.95924472100,41.95712863600
MortonArboretum,3949,5770.00000000000,Ash,Ashes,10,-88.58888318000,42.22578872200
MortonArboretum,4210,6138.00000000000,Ash,Ashes,20,-88.27699020300,42.17213621400
MortonArboretum,5226,7521.00000000000,Ash,Ashes,10,-88.58876658800,42.29850199300
MortonArboretum,5419,7856.00000000000,Ash,Ashes,10,-88.64827014700,42.48756999300
MortonArboretum,6349,9212.00000000000,Ash,Ashes,15,-88.54076236200,41.49311244500
MortonArboretum,6458,9363.00000000000,Ash,Ashes,24,-88.38810697700,41.61991920100
MortonArboretum,6485,9402.00000000000,Ash,Ashes,24,-88.36823240200,41.62086779200
MortonArboretum,6499,9416.00000000000,Ash,Ashes,24,-88.31572733600,41.52885688900
MortonArboretum,6500,9417.00000000000,Ash,Ashes,12,-88.31220296900,41.52669921800
MortonArboretum,6502,9419.00000000000,Ash,Ashes,15,-88.31206344300,41.51952772600
MortonArboretum,6538,9470.00000000000,Ash,Ashes,12,-88.36869770100,41.63481794100
MortonArboretum,6601,9560.00000000000,Ash,Ashes,14,-88.38950043300,41.67813639100
MortonArboretum,6659,9618.00000000000,Ash,Ashes,15,-88.46621202600,41.64361721900
MortonArboretum,6660,9619.00000000000,Ash,Ashes,15,-88.46637133800,41.64361599700
MortonArboretum,6671,9630.00000000000,Ash,Ashes,15,-88.42739925400,41.63880547500
MortonArboretum,6672,9631.00000000000,Ash,Ashes,15,-88.42741502100,41.63886157300
MortonArboretum,6782,9804.00000000000,Ash,Ashes,10,-88.50653384900,41.63628865600
MortonArboretum,6783,9805.00000000000,Ash,Ashes,12,-88.50658248100,41.63627351800
MortonArboretum,7516,10849.00000000000,Ash,Ashes,14,-87.92328820400,42.45774458700
MortonArboretum,7608,10941.00000000000,Ash,Ashes,12,-87.96342395300,42.41493943800
MortonArboretum,7610,10943.00000000000,Ash,Ashes,12,-87.96284611800,42.41461990300
MortonArboretum,7865,11345.00000000000,Ash,Ashes,16,-87.82548950100,42.39180829500
MortonArboretum,7874,11354.00000000000,Ash,Ashes,10,-87.82590687900,42.38480600500
MortonArboretum,7893,11467.00000000000,Ash,Ashes,12,-87.85572368800,42.37026548600
MortonArboretum,7924,11498.00000000000,Ash,Ashes,8,-87.84600437300,42.35574498000
MortonArboretum,7937,11511.00000000000,Ash,Ashes,10,-87.84603732500,42.34128264100
MortonArboretum,7972,11546.00000000000,Ash,Ashes,10,-87.83671478600,42.31205522900
MortonArboretum,7978,11552.00000000000,Ash,Ashes,6,-87.84661268600,42.30483083700
MortonArboretum,7986,11560.00000000000,Ash,Ashes,12,-87.83691350900,42.29747196300
MortonArboretum,8122,11753.00000000000,Ash,Ashes,8,-87.90491993000,42.34168690900
MortonArboretum,9090,13183.00000000000,Ash,Ashes,12,-87.80804668800,42.21793242000
MortonArboretum,9172,13265.00000000000,Ash,Ashes,12,-87.80856664200,42.18167925600
MortonArboretum,9232,13407.00000000000,Ash,Ashes,12,-88.17763998300,41.24674282400
MortonArboretum,9524,13872.00000000000,Ash,Ashes,16,-88.13659614800,41.41422169300
MortonArboretum,9525,13873.00000000000,Ash,Ashes,24,-88.13651450300,41.41415764600
MortonArboretum,9595,13943.00000000000,Ash,Ashes,18,-88.16493957100,41.46424793200
MortonArboretum,9596,13944.00000000000,Ash,Ashes,14,-88.16487136000,41.46433734500
MortonArboretum,9616,13964.00000000000,Ash,Ashes,14,-88.16452392400,41.44992040600
MortonArboretum,9639,13987.00000000000,Ash,Ashes,12,-88.17416213800,41.43512547900
MortonArboretum,9640,13988.00000000000,Ash,Ashes,18,-88.17224295900,41.43526359400
MortonArboretum,9662,14010.00000000000,Ash,Ashes,12,-88.24982036000,41.39018219000
MortonArboretum,9674,14022.00000000000,Ash,Ashes,14,-88.13526297900,41.38524552400
MortonArboretum,9734,14181.00000000000,Ash,Ashes,12,-88.10743914700,41.42233351600
MortonArboretum,9916,14458.00000000000,Ash,Ashes,12,-88.18127428500,41.57233692500
MortonArboretum,9920,14462.00000000000,Ash,Ashes,16,-88.22064274800,41.59324776400
MortonArboretum,9964,14535.00000000000,Ash,Ashes,12,-88.07102173600,41.61123470900
MortonArboretum,9987,14558.00000000000,Ash,Ashes,14,-88.06429738300,41.59634494800
MortonArboretum,10100,14671.00000000000,Ash,Ashes,12,-88.04324169600,41.52481129400
MortonArboretum,10298,15057.00000000000,Ash,Ashes,10,-87.94184232300,41.70182946400
MortonArboretum,10396,15215.00000000000,Ash,Ashes,12,-88.11722284400,41.49414899800
MortonArboretum,10409,15235.00000000000,Ash,Ashes,12,-88.32110595100,41.75260332300
MortonArboretum,10410,15236.00000000000,Ash,Ashes,6,-88.32113267400,41.75253402400
MortonArboretum,10421,15253.00000000000,Ash,Ashes,14,-88.15794556700,41.47287642500
MortonArboretum,10542,15438.00000000000,Ash,Ashes,12,-87.79307249400,42.19612552600
MortonArboretum,180,255.00000000000,Aspen,Poplars,10,-87.53089519600,41.68874026100
MortonArboretum,189,264.00000000000,Aspen,Poplars,6,-87.52485549400,41.65000976900
MortonArboretum,190,265.00000000000,Aspen,Poplars,4,-87.52489704400,41.70282815400
MortonArboretum,478,715.00000000000,Aspen,Poplars,12,-87.72697498100,42.06232198600
MortonArboretum,640,965.00000000000,Aspen,Poplars,14,-87.75941634800,42.15231995300
MortonArboretum,668,1003.00000000000,Aspen,Poplars,12,-87.80954593900,42.13096387700
MortonArboretum,707,1059.00000000000,Aspen,Poplars,12,-87.79037490600,42.10875468000
MortonArboretum,726,1085.00000000000,Aspen,Poplars,14,-87.71296102900,42.09330609900
MortonArboretum,977,1452.00000000000,Aspen,Poplars,24,-87.76687964300,42.02640226800
MortonArboretum,1000,1482.00000000000,Aspen,Poplars,10,-87.74814013700,42.02712417800
MortonArboretum,1001,1484.00000000000,Aspen,Poplars,12,-87.74751778900,42.01909455400
MortonArboretum,1002,1485.00000000000,Aspen,Poplars,15,-87.74759522100,42.01884187100
MortonArboretum,1050,1556.00000000000,Aspen,Poplars,12,-87.66747716600,42.02665467800
MortonArboretum,1074,1591.00000000000,Aspen,Poplars,12,-87.65598543700,41.99870919800
MortonArboretum,1125,1669.00000000000,Aspen,Poplars,9,-87.62830614900,41.89666377300
MortonArboretum,1591,2387.00000000000,Aspen,Poplars,9,-87.54027796600,41.68795420000
MortonArboretum,3643,5308.00000000000,Aspen,Poplars,10,-88.08025133700,41.77132348200
MortonArboretum,3710,5407.00000000000,Aspen,Poplars,6,-88.15723643900,41.76965639200
MortonArboretum,7036,10180.00000000000,Aspen,Poplars,8,-88.07346838000,42.47348297300
MortonArboretum,7080,10224.00000000000,Aspen,Poplars,8,-88.07647742400,42.45942729100
MortonArboretum,7602,10935.00000000000,Aspen,Poplars,8,-87.98253946000,42.41478668300
MortonArboretum,7603,10936.00000000000,Aspen,Poplars,12,-87.98229369200,42.41448241000
MortonArboretum,7609,10942.00000000000,Aspen,Poplars,10,-87.96285382000,42.41482120900
MortonArboretum,7611,10944.00000000000,Aspen,Poplars,10,-87.96267091800,42.41467937200
MortonArboretum,7704,11184.00000000000,Aspen,Poplars,6,-87.81557963900,42.39930054100
MortonArboretum,7727,11207.00000000000,Aspen,Poplars,6,-87.81542976200,42.48603456700
MortonArboretum,7824,11304.00000000000,Aspen,Poplars,10,-87.80419716500,42.42812092600
MortonArboretum,7927,11501.00000000000,Aspen,Poplars,12,-87.82636271600,42.35559977400
MortonArboretum,7943,11517.00000000000,Aspen,Poplars,8,-87.82744526600,42.34140381700
MortonArboretum,7947,11521.00000000000,Aspen,Poplars,12,-87.84625777400,42.33404031600
MortonArboretum,8114,11745.00000000000,Aspen,Poplars,10,-87.93395732700,42.34196164100
MortonArboretum,8120,11751.00000000000,Aspen,Poplars,18,-87.91435644400,42.34181495100
MortonArboretum,8130,11761.00000000000,Aspen,Poplars,12,-87.94399067500,42.33455542600
MortonArboretum,9084,13177.00000000000,Aspen,Poplars,14,-87.80956494200,42.22509775800
MortonArboretum,9109,13202.00000000000,Aspen,Poplars,12,-87.82759428300,42.20328930400
MortonArboretum,10500,15375.00000000000,Aspen,Poplars,10,-87.67231644200,42.04102920900
MortonArboretum,10528,15417.00000000000,Aspen,Poplars,6,-87.64606720000,41.95468841800
MortonArboretum,10535,15427.00000000000,Aspen,Poplars,12,-87.78115934300,42.18134403500
MortonArboretum,26,33.00000000000,B oak,Oaks,20,-87.69186360000,41.70651826600
MortonArboretum,27,34.00000000000,B oak,Oaks,18,-87.69192428000,41.70629272100
MortonArboretum,28,35.00000000000,B oak,Oaks,12,-87.71012862900,41.67694878000
MortonArboretum,29,36.00000000000,B oak,Oaks,24,-87.74770323200,41.64752237300
MortonArboretum,32,39.00000000000,B oak,Oaks,15,-87.64139533700,41.65591633100
MortonArboretum,33,40.00000000000,B oak,Oaks,12,-87.64133708600,41.65598421100
MortonArboretum,36,43.00000000000,B oak,Oaks,15,-87.63384780900,41.73635185800
MortonArboretum,37,44.00000000000,B oak,Oaks,12,-87.63406830700,41.73607592200
MortonArboretum,98,150.00000000000,B oak,Oaks,15,-87.63445072400,41.75088148500
MortonArboretum,99,151.00000000000,B oak,Oaks,18,-87.63437753400,41.75070174900
MortonArboretum,100,152.00000000000,B oak,Oaks,18,-87.62532051400,41.78004684700
MortonArboretum,101,153.00000000000,B oak,Oaks,8,-87.62535382300,41.78006918300
MortonArboretum,105,160.00000000000,B oak,Oaks,8,-87.64112437300,41.85242947300
MortonArboretum,122,187.00000000000,B oak,Oaks,8,-87.91880493300,41.82549781500
MortonArboretum,127,192.00000000000,B oak,Oaks,11,-87.60661362200,41.81677418700
MortonArboretum,129,194.00000000000,B oak,Oaks,8,-87.61592484600,41.79475657500
MortonArboretum,130,195.00000000000,B oak,Oaks,5,-87.61590873000,41.79480169600
MortonArboretum,131,196.00000000000,B oak,Oaks,9,-87.54668215500,41.75195054500
MortonArboretum,132,197.00000000000,B oak,Oaks,12,-87.54659070500,41.75193747100
MortonArboretum,137,202.00000000000,B oak,Oaks,8,-87.57617094200,41.76601923100
MortonArboretum,138,203.00000000000,B oak,Oaks,12,-87.57618611700,41.76611823200
MortonArboretum,140,205.00000000000,B oak,Oaks,15,-87.58601318200,41.78817161500
MortonArboretum,204,313.00000000000,B oak,Oaks,30,-87.91107084300,41.59997284500
MortonArboretum,205,316.00000000000,B oak,Oaks,16,-87.87463661800,41.68096519900
MortonArboretum,211,322.00000000000,B oak,Oaks,12,-87.85457588300,41.63796293200
MortonArboretum,212,323.00000000000,B oak,Oaks,30,-87.79554040800,41.63888714100
MortonArboretum,216,327.00000000000,B oak,Oaks,10,-87.77614447800,41.63216543600
MortonArboretum,220,331.00000000000,B oak,Oaks,20,-87.80595229100,41.66076053500
MortonArboretum,231,342.00000000000,B oak,Oaks,12,-87.85583017100,41.70336805200
MortonArboretum,253,388.00000000000,B oak,Oaks,18,-88.00909341500,41.64899463200
MortonArboretum,256,391.00000000000,B oak,Oaks,13,-88.00972129800,41.66382389800
MortonArboretum,262,403.00000000000,B oak,Oaks,15,-87.91468150600,41.72385115500
MortonArboretum,271,412.00000000000,B oak,Oaks,12,-87.91394473200,41.70206438800
MortonArboretum,273,414.00000000000,B oak,Oaks,14,-87.89349331800,41.66629595400
MortonArboretum,275,416.00000000000,B oak,Oaks,16,-87.89388400000,41.68072686500
MortonArboretum,289,430.00000000000,B oak,Oaks,24,-87.92311463000,41.68740850400
MortonArboretum,300,441.00000000000,B oak,Oaks,10,-87.93252402800,41.67994210900
MortonArboretum,418,640.00000000000,B oak,Oaks,12,-87.62903655700,41.91123453400
MortonArboretum,426,648.00000000000,B oak,Oaks,9,-87.66926947800,41.96153925800
MortonArboretum,427,649.00000000000,B oak,Oaks,10,-87.65934251300,41.95439136700
MortonArboretum,429,651.00000000000,B oak,Oaks,12,-87.64991404900,41.96183969500
MortonArboretum,430,652.00000000000,B oak,Oaks,6,-87.65003149700,41.96189306900
MortonArboretum,435,671.00000000000,B oak,Oaks,8,-87.64906161400,41.94733017600
MortonArboretum,455,692.00000000000,B oak,Oaks,9,-87.68055580100,42.01198653300
MortonArboretum,494,731.00000000000,B oak,Oaks,24,-87.68917469800,42.00934122600
MortonArboretum,1060,1570.00000000000,B oak,Oaks,15,-87.67105024700,42.01258292100
MortonArboretum,1066,1579.00000000000,B oak,Oaks,15,-87.68937745900,41.99734353200
MortonArboretum,1067,1581.00000000000,B oak,Oaks,8,-87.68023004300,41.99794648500
MortonArboretum,1069,1584.00000000000,B oak,Oaks,11,-87.67016637800,41.99793181100
MortonArboretum,1073,1589.00000000000,B oak,Oaks,10,-87.66017061400,41.99847713500
MortonArboretum,1075,1592.00000000000,B oak,Oaks,9,-87.65581343600,41.99816527900
MortonArboretum,1076,1594.00000000000,B oak,Oaks,12,-87.67025536300,41.99068818000
MortonArboretum,1077,1595.00000000000,B oak,Oaks,15,-87.67012049700,41.99077903500
MortonArboretum,1078,1597.00000000000,B oak,Oaks,12,-87.65443209300,41.98391560500
MortonArboretum,1079,1598.00000000000,B oak,Oaks,10,-87.65420635800,41.98331344400
MortonArboretum,1080,1600.00000000000,B oak,Oaks,11,-87.65983769000,41.98378106200
MortonArboretum,1081,1601.00000000000,B oak,Oaks,11,-87.66043881500,41.98350740200
MortonArboretum,1082,1603.00000000000,B oak,Oaks,16,-87.67001398000,41.98344647100
MortonArboretum,1084,1606.00000000000,B oak,Oaks,12,-87.67953134600,41.98344903200
MortonArboretum,1085,1608.00000000000,B oak,Oaks,12,-87.68966507000,41.98306442200
MortonArboretum,1086,1609.00000000000,B oak,Oaks,7,-87.68985484900,41.98345056900
MortonArboretum,1089,1614.00000000000,B oak,Oaks,15,-87.70881692900,41.98298985700
MortonArboretum,1101,1632.00000000000,B oak,Oaks,4,-87.68940079300,41.97583077500
MortonArboretum,1102,1634.00000000000,B oak,Oaks,15,-87.66956691300,41.96896716000
MortonArboretum,1103,1635.00000000000,B oak,Oaks,16,-87.66943887500,41.96887784000
MortonArboretum,1106,1640.00000000000,B oak,Oaks,10,-87.65990153700,41.96896462600
MortonArboretum,1107,1641.00000000000,B oak,Oaks,9,-87.65961351800,41.96923198000
MortonArboretum,1108,1643.00000000000,B oak,Oaks,8,-87.64976979600,41.95460811200
MortonArboretum,1109,1644.00000000000,B oak,Oaks,12,-87.64954642200,41.95451931000
MortonArboretum,1118,1658.00000000000,B oak,Oaks,15,-87.63422352800,41.92559796500
MortonArboretum,1141,1694.00000000000,B oak,Oaks,10,-87.64657021800,41.84902409800
MortonArboretum,1142,1695.00000000000,B oak,Oaks,10,-87.64644884700,41.84908332700
MortonArboretum,1143,1697.00000000000,B oak,Oaks,4,-87.60696885300,41.83123293700
MortonArboretum,1144,1698.00000000000,B oak,Oaks,9,-87.60704683800,41.83124153100
MortonArboretum,1148,1705.00000000000,B oak,Oaks,18,-87.60679411300,41.80884436200
MortonArboretum,1149,1706.00000000000,B oak,Oaks,15,-87.60597312900,41.80931256100
MortonArboretum,1150,1708.00000000000,B oak,Oaks,8,-87.59677197000,41.80963462600
MortonArboretum,1151,1709.00000000000,B oak,Oaks,10,-87.59677359800,41.80956706600
MortonArboretum,1152,1711.00000000000,B oak,Oaks,18,-87.58674961700,41.79521753400
MortonArboretum,1153,1712.00000000000,B oak,Oaks,24,-87.58655310700,41.79499336500
MortonArboretum,1160,1724.00000000000,B oak,Oaks,15,-87.57257429300,41.77982335300
MortonArboretum,1163,1729.00000000000,B oak,Oaks,14,-87.58586579600,41.77337837300
MortonArboretum,1168,1737.00000000000,B oak,Oaks,15,-87.58592453100,41.76597155100
MortonArboretum,1172,1744.00000000000,B oak,Oaks,18,-87.58588556400,41.75853469900
MortonArboretum,1181,1758.00000000000,B oak,Oaks,9,-87.54659082400,41.73757472500
MortonArboretum,1182,1760.00000000000,B oak,Oaks,20,-87.63215036800,41.67807761400
MortonArboretum,1186,1767.00000000000,B oak,Oaks,10,-87.78619536100,41.92349929900
MortonArboretum,1194,1779.00000000000,B oak,Oaks,16,-87.82623907600,41.92258091500
MortonArboretum,1200,1788.00000000000,B oak,Oaks,10,-87.83426799800,41.89372816600
MortonArboretum,1210,1803.00000000000,B oak,Oaks,10,-87.82449647200,41.87914039800
MortonArboretum,1214,1809.00000000000,B oak,Oaks,8,-87.82397013900,41.87198650300
MortonArboretum,1216,1812.00000000000,B oak,Oaks,16,-87.82397321700,41.86473493900
MortonArboretum,1249,1863.00000000000,B oak,Oaks,15,-87.90022868500,41.82627554800
MortonArboretum,1254,1870.00000000000,B oak,Oaks,24,-87.80244291000,41.82100079300
MortonArboretum,1261,1880.00000000000,B oak,Oaks,13,-87.83183476400,41.82063990100
MortonArboretum,1262,1881.00000000000,B oak,Oaks,11,-87.83168848900,41.82035724300
MortonArboretum,1267,1889.00000000000,B oak,Oaks,20,-87.80236028400,41.81405877600
MortonArboretum,1272,1898.00000000000,B oak,Oaks,10,-87.80142995500,41.79201347500
MortonArboretum,1273,1899.00000000000,B oak,Oaks,15,-87.80151157100,41.79183276500
MortonArboretum,1274,1900.00000000000,B oak,Oaks,14,-87.80125279600,41.79177152400
MortonArboretum,1275,1901.00000000000,B oak,Oaks,14,-87.80121910900,41.79196540900
MortonArboretum,1277,1905.00000000000,B oak,Oaks,13,-87.89722100300,41.78245344200
MortonArboretum,1279,1908.00000000000,B oak,Oaks,4,-87.83934648800,41.77683379200
MortonArboretum,1280,1909.00000000000,B oak,Oaks,3,-87.83927714100,41.77621732100
MortonArboretum,1293,1930.00000000000,B oak,Oaks,18,-87.88646213400,41.74629832400
MortonArboretum,1297,1936.00000000000,B oak,Oaks,15,-87.90562554600,41.74568121000
MortonArboretum,1302,1944.00000000000,B oak,Oaks,18,-87.91523888300,41.73126490100
MortonArboretum,1317,1966.00000000000,B oak,Oaks,30,-87.81915459000,41.73346523000
MortonArboretum,1323,1975.00000000000,B oak,Oaks,10,-87.84736377900,41.73253084100
MortonArboretum,1330,1985.00000000000,B oak,Oaks,15,-87.87619997200,41.73215517900
MortonArboretum,1333,1989.00000000000,B oak,Oaks,15,-87.87618367300,41.73187502500
MortonArboretum,1341,2001.00000000000,B oak,Oaks,18,-87.87608921300,41.72461605300
MortonArboretum,1343,2004.00000000000,B oak,Oaks,11,-87.85717333600,41.72508762800
MortonArboretum,1346,2009.00000000000,B oak,Oaks,15,-87.81924798200,41.72554022500
MortonArboretum,1347,2011.00000000000,B oak,Oaks,10,-87.75133849400,41.72022579500
MortonArboretum,1351,2018.00000000000,B oak,Oaks,15,-87.84687434000,41.71772235100
MortonArboretum,1353,2021.00000000000,B oak,Oaks,14,-87.85668792600,41.71788993700
MortonArboretum,1366,2041.00000000000,B oak,Oaks,17,-87.85688650400,41.71045326200
MortonArboretum,1368,2044.00000000000,B oak,Oaks,15,-87.83641054900,41.71113571100
MortonArboretum,1380,2063.00000000000,B oak,Oaks,13,-87.94246178100,41.68722512600
MortonArboretum,1381,2065.00000000000,B oak,Oaks,15,-87.93286042100,41.68723324100
MortonArboretum,1382,2066.00000000000,B oak,Oaks,12,-87.93299336300,41.68728620300
MortonArboretum,1394,2084.00000000000,B oak,Oaks,20,-87.79831506000,41.69050129800
MortonArboretum,1403,2097.00000000000,B oak,Oaks,11,-87.99030119000,41.67140119500
MortonArboretum,1409,2106.00000000000,B oak,Oaks,18,-87.96173427900,41.67172339700
MortonArboretum,1424,2128.00000000000,B oak,Oaks,18,-87.87478495700,41.67349524000
